Complexity,Loss,Equation
1,130.08846,"3.2494822"
3,119.17658,"x1 * 4.7945824"
5,107.241776,"(x1 * 4.949889) - -3.4580274"
6,81.02642,"x1 * (abs(x0) * 7.9951124)"
7,67.83027,"(x1 * (x0 * x0)) * 5.284154"
9,57.28168,"((x1 * x0) * (x0 * 5.2836285)) - -3.2477982"
11,53.176064,"(x0 * ((x0 * x1) * 5.2575383)) - (x5 + -3.1878643)"
12,40.070683,"((x1 * (x0 * x0)) - (abs(x2) - 1.3987908)) * 5.705856"
14,38.671516,"((x0 * (x0 * x1)) * 5.1542215) - ((abs(x2) - 1.2846864) * 7.045802)"
16,35.549667,"((((x0 * x1) * (x0 * 1.2094457)) - x5) - (abs(x2) - 1.5343649)) * 4.2135763"
