Complexity,Loss,Equation
1,120.65013,"3.1750886"
3,113.15067,"x1 + 3.1962452"
5,102.0607,"(x1 - x5) * 5.4894304"
6,83.68876,"(x1 * 7.13883) * abs(x0)"
7,69.30232,"(x1 - log(abs(x2))) * 4.7259593"
9,61.083508,"((x1 - log(abs(x2))) - x5) * 4.236099"
11,59.573833,"((x1 - log(abs(x2))) - (0.70962006 * x5)) * 4.611191"
12,55.047005,"(abs(x0) + 3.4215732) * ((x1 - log(abs(x2))) - x5)"
14,52.237286,"((x1 - log(abs(x2))) - x5) * (abs(x0 + x0) + 2.6069465)"
16,46.3816,"abs((x0 * x0) + 2.0804675) * ((x1 - log(abs(x2))) - (x5 - x1))"
18,45.3965,"(abs((x0 + x0) + x0) + 0.6084742) * ((x1 - log(abs(x2))) - (x5 - x1))"
20,45.342045,"(abs(x0) + (abs(x0 + x0) + abs(-0.6701291))) * ((x1 - log(abs(x2))) - (x5 - x1))"
21,44.207195,"(((0.6084742 + abs(x0 + x0)) + abs(x0)) * ((x1 - log(abs(x2))) - (x5 - x1))) - -0.9812234"
22,42.62892,"(((((-0.33327734 - log(abs(x2))) - (x5 - x1)) - ((0.3993618 - abs(x0)) * x1)) * 5.5197515) + 0.52667433) - x1"
24,35.777374,"(x5 - x1) + (((((-0.17974089 - log(abs(x2))) - (x5 - x1)) - ((0.3993618 - abs(x0)) * x1)) * 5.5197515) - x1)"
26,33.980507,"(x5 - x1) + (((((-0.17974089 - log(abs(x2))) - (x5 - x1)) - ((0.3993618 - abs(x0)) * x1)) * 5.5197515) + (x5 - x1))"
27,33.432438,"((x5 - x1) + (x5 + (5.5197515 * (((-0.17974089 - log(abs(x2))) - (x5 - x1)) - (x1 * (abs(-0.45766446) - abs(x0))))))) - x1"
28,32.678852,"(x5 - x1) + (((x5 + ((((-0.6674709 - log(abs(x2))) - (x5 - x1)) - (x1 * (0.58050025 - abs(x0)))) * 5.519805)) - x1) + 3.2190619)"
