Complexity,Loss,Equation
1,88.28072,"6.853102"
3,78.185036,"6.909474 - x1"
4,56.927593,"abs(x0) * 9.249395"
6,43.347477,"-5.2746577 * (x1 - abs(x0))"
7,28.072596,"((x0 * x0) - x1) * 5.7547793"
8,26.79502,"(x1 * -5.337482) + (abs(x0) * 9.5295315)"
9,23.390335,"(((x0 * x0) - x1) * 5.0994534) + 2.4641485"
10,15.455901,"(abs(x2) + ((x0 * x0) - x1)) * 4.684419"
12,7.8033524,"((x0 * x0) + ((abs(x2) - x1) - x3)) * 4.4650016"
14,6.1519656,"(4.917908 * ((abs(x2) - x3) + ((x0 * x0) - x1))) + x3"
17,5.4196997,"(4.917908 * (((((x0 * x0) + abs(x2)) - x1) - x3) - abs(-0.32572535))) + x3"
18,4.8930316,"((x3 * -3.021829) + (x1 * -5.191778)) + ((abs(x2) * 4.7071266) + (x0 * (x0 * 4.59412)))"
20,3.7113922,"(x0 * (x0 * 4.957969)) + (((x3 * -3.117299) + (x1 * -5.1609006)) + ((abs(x2) * 6.1516886) + -2.023096))"
21,3.5718338,"(abs((-0.3342754 + abs(x2)) * 6.4121847) + (x1 * -5.175949)) + ((x3 * -3.0676436) + (x0 * (x0 * 4.6986547)))"
22,2.6535332,"((x1 * -5.048924) + ((abs(x2 * 6.1740537) + x4) + ((x3 * -3.112661) + ((x0 * 4.9858503) * x0)))) - 2.0543258"
25,2.1050744,"((x0 * x0) * 4.9968915) + ((abs(abs(x2 * 7.3979216) - 2.4589822) + (x4 + -1.2143298)) + ((x3 * -3.106788) + (x1 * -5.0432935)))"
26,2.1048884,"((x0 * (x0 * 5.002027)) + (abs(abs(abs(x2 * 7.411557) - 2.469554)) + (x4 + -1.2196536))) + ((x3 * -3.114122) + (x1 * -5.0399218))"
27,2.1009617,"(x0 * (x0 * 4.988861)) + (x4 + ((((x3 * -3.1178024) + abs(abs(0.0786452 - (x2 * 7.403357)) + -2.4758856)) + (x1 * -5.040655)) + -1.1959753))"
30,1.7444053,"((x0 * (x0 * 4.944955)) + x4) + (((x3 * -3.0964174) + (abs(abs((2.6020129 - (abs(x2) * 8.369166)) + 0.3294924) + -1.5960073) + (x1 * -5.0328803))) + -0.47144377)"
