Complexity,Loss,Equation
1,108.05244,"x1"
3,92.60365,"x1 * 4.91506"
5,80.25762,"(x1 - x5) * 4.086583"
7,74.00857,"(x1 + (0.62913966 - x5)) * 3.9813068"
9,71.971146,"((x1 - x5) * (x8 + 3.9812672)) + 2.4543076"
11,70.50659,"x28 + (((x1 - x5) * (x8 + 4.0098734)) + 2.5032272)"
13,69.178345,"((x1 - x5) * (x8 + 4.074337)) + ((x18 + x28) + 2.3658617)"
15,67.9297,"((((x1 - x5) * (x8 + (4.074337 - x20))) + x18) + x28) + 2.3658617"
