Complexity,Loss,Equation
1,23.90661,"0.1565778"
3,18.839344,"x3 * x4"
4,17.782993,"x1 * abs(x0)"
5,13.975522,"(x0 * x0) * x1"
6,12.498238,"x1 * abs(x0 * 3.1237693)"
7,10.475201,"((x3 * x4) + x1) * 2.513996"
9,8.524426,"(x3 * x4) + (x0 * (x1 * x0))"
10,3.0167727,"((x4 * x3) + (abs(x0) * x1)) * 3.0815644"
11,1.858728,"((x4 * x3) + (x0 * (x1 * x0))) * 2.2198932"
13,0.9147122,"((x4 * x3) * 2.9993794) + (((x0 * 2.0008197) * x0) * x1)"
15,0.9072336,"((x0 * ((x1 * x0) - -0.04403203)) * 1.9981943) + ((x4 * 2.999608) * x3)"
17,0.88916165,"(x3 * (x4 * 2.992721)) + ((x0 * (x0 * 2.0019975)) * ((x31 * 0.0423816) + x1))"
19,0.883596,"((x4 * x3) * 2.9943843) + ((x0 - (x39 * -0.07222678)) * ((x0 * (x1 + 0.027634662)) * 1.9887863))"
21,0.8787799,"((x4 * x3) * 2.9943843) + ((x0 - (x39 * -0.07222678)) * (((x0 * (x1 + 0.027634662)) + 0.03540128) * 1.9887863))"
23,0.86862653,"((((x5 * x1) * 0.031098725) + x3) * (x4 * 2.992721)) + (x0 * ((x0 * 2.0019975) * ((x31 * 0.0423816) + x1)))"
25,0.86114043,"((x1 * (x0 - (x39 * -0.066657804))) * (x0 * 1.9836836)) + ((x3 + ((x5 * (x1 + x2)) * 0.039239585)) * (x4 * 2.9911582))"
27,0.85568476,"(x4 * (((x5 * 0.09510761) * (x1 - x45)) + (2.9898274 * x3))) + (((x0 * (x0 - (x39 * -0.07514715))) * 1.9870651) * (x1 + 0.027070927))"
28,0.8534365,"((x0 - (x39 * -0.07697053)) * (((x1 + 0.027904904) * 1.9850953) * x0)) + ((((x5 * 0.038249854) * (x2 + abs(x8))) + x3) * (x4 * 3.0033019))"
30,0.8458213,"((((((x1 + abs(x8)) - x45) * x5) * 0.09510761) + (x3 * 2.9898274)) * x4) + (((x0 * (x0 - (x39 * -0.07514715))) * 1.9870651) * (x1 + 0.027070927))"
