Complexity,Loss,Equation
1,95.04621,"7.069534"
3,85.26325,"7.07674 - x1"
4,61.44768,"abs(x0) * 9.793655"
5,58.499332,"x0 * (x0 * 6.4028296)"
6,46.255573,"(abs(x0) - x1) * 7.1012406"
7,35.085354,"((x0 * x0) - x1) * 5.820691"
9,29.33146,"4.837678 * (((x0 * x0) - x1) - x3)"
10,16.603739,"(abs(x2) - (x1 - (x0 * x0))) * 4.809"
12,15.608424,"((abs(x2) - (x1 - (x0 * x0))) * 5.210139) + -1.3743229"
13,12.133,"((x2 * 3.1159003) * x2) - ((x1 - (x0 * x0)) * 4.9730253)"
14,11.790476,"(((x2 * x2) - x3) * 3.1240926) - (5.9105544 * (x1 - abs(x0)))"
15,2.1743846,"(((x2 * x2) - x3) * 3.0638916) - ((x1 - (x0 * x0)) * 4.9278736)"
17,2.1728187,"((x2 * (x2 * 3.0491767)) - (x3 * 3.0964606)) - ((x1 - (x0 * x0)) * 4.931247)"
19,1.267221,"(((x2 * (x2 * 3.0491767)) - (x3 * 3.0964606)) - ((x1 - (x0 * x0)) * 4.931247)) + x4"
21,1.2543253,"(((x4 + (x2 * (3.0374827 * x2))) - ((x1 - (x0 * x0)) * 4.983399)) - 0.07698622) - (x3 * 3.0374827)"
23,1.2480308,"((((x2 * 3.0290685) * x2) - (4.983399 * ((x1 - (x0 * x0)) + (x2 * -0.023170706)))) + x4) - (x3 * 3.0374827)"
25,1.242105,"((((x2 * 3.0290685) * x2) - (((x1 - (x0 * x0)) + (x2 * -0.023170706)) * 4.983399)) + (x4 - 0.07698622)) - (x3 * 3.0374827)"
26,1.2401415,"((x4 + (x2 * (x2 * 3.4447315))) + (0.30303293 - (x3 * 3.03516))) - (((x1 - (x0 * x0)) * 4.985843) + abs(x2 + -0.115236364))"
28,1.2280992,"((x2 * x2) * 3.4443753) + ((x4 + (0.30493456 - (3.0320532 * x3))) - (abs(x2 + (x45 * 0.10250652)) + ((x1 - (x0 * x0)) * 4.98554)))"
30,1.212208,"((x4 + ((x2 * x2) * 3.4415834)) + (0.32453248 - (x3 * 3.0254242))) - (abs(x2 + ((x45 * 0.1589744) - 0.11689151)) + ((x1 - (x0 * x0)) * 4.9812555))"
