Complexity,Loss,Equation
1,123.70385,"2.522841"
3,103.28363,"x1 * 5.1235604"
5,95.416985,"(x1 * 5.272833) - -2.808688"
6,63.201134,"x1 * abs(x0 * -8.051723)"
7,52.4653,"(x0 * (x0 * x1)) * 4.9851933"
9,46.37163,"(x0 * ((x0 * 4.9761157) * x1)) - -2.468115"
10,45.848755,"4.454962 * ((abs(x0) * x1) - log(abs(x2)))"
11,22.91784,"(((x0 * x0) * x1) - log(abs(x2))) * 4.7662773"
13,18.353558,"(((x0 * (x1 * x0)) - log(abs(x2))) * 4.8205733) - x6"
15,15.775352,"(((x1 * (x0 * x0)) - log(abs(x2))) * 4.9291224) - (x6 + x6)"
16,15.347682,"4.9291224 * (((x1 * (x0 * x0)) - log(abs(x2))) - (abs(0.47216612) * x6))"
17,15.141572,"((((x1 * x0) * x0) - log(abs(x2))) * 4.9291224) - ((x6 + x6) + x6)"
19,13.134682,"((((((x1 * x0) * x0) - log(abs(x2))) - x6) * 4.820766) + (x3 * x6)) + x6"
