Complexity,Loss,Equation
1,127.27912,"2.7783222"
3,117.643,"x1 * 4.029071"
5,107.63334,"(x1 - x5) * 3.630366"
6,90.13845,"x1 * abs(x0 * 6.776215)"
7,82.991394,"((x0 * x1) * 4.8297853) * x0"
8,77.33835,"((abs(x0) * x1) + 0.50041306) * 7.1978106"
9,69.11896,"((x0 * x0) * (x1 * 5.1492314)) - -3.7549095"
11,64.182396,"(x0 * (x0 * (x1 * 5.136287))) - (x5 + -3.7222548)"
12,47.515842,"((x1 * (x0 * x0)) - (abs(x2) - 1.4381591)) * 5.645806"
14,44.298553,"(((x0 * 5.2197876) * x1) * x0) - ((abs(x2) * 8.480816) - 10.182917)"
16,39.712765,"((x1 * ((x0 * 5.2065034) * x0)) - (abs(x2 * 8.420819) - 10.104725)) - x5"
18,36.791172,"(x1 * (x0 * (x0 * 5.185882))) - (abs(x2 * 8.26231) - ((3.7826557 - x5) * 2.624009))"
22,36.459435,"((x0 * (x1 * x0)) * 5.1463575) - ((abs(x2 * 8.275969) - (x38 + -6.941304)) - ((6.3375673 - x5) * 2.6476014))"
28,36.155132,"(((x0 * (x1 * x0)) * 5.146004) - (((8.319079 * abs(x2)) - (((x38 + -1.9048722) - 3.1472454) + -1.8998278)) - ((6.3084083 - x5) * 2.6676772))) - x4"
