Complexity,Loss,Equation
1,140.2933,"2.3911643"
3,117.38308,"x1 * 5.3592463"
5,110.29209,"2.6662254 - (x1 * -5.493696)"
6,75.74719,"x1 * (abs(x0) * 8.242775)"
7,64.66187,"(x1 * (x0 * x0)) * 5.111449"
9,58.03534,"((x1 * 5.141122) * (x0 * x0)) + 2.5748355"
11,28.05236,"((x0 * (x0 * x1)) - log(abs(x2))) * 4.8717713"
13,27.784023,"((((x0 * x0) * x1) - log(abs(x2))) * 4.868358) - 0.5157751"
15,23.646433,"((((x1 * x0) * x0) * 4.8683796) - (log(abs(x2)) * 4.720113)) - x5"
17,9.681215,"(x1 * ((x0 * 5.0535574) * x0)) - ((log(abs(x2)) - (x3 * x4)) * 4.579901)"
19,5.3089247,"(((x1 * (x0 * 5.0535574)) * x0) - ((log(abs(x2)) - (x3 * x4)) * 4.579901)) - x5"
21,1.9756737,"(((x1 * x0) * x0) * 4.9888177) - ((log(abs(x2)) * 4.9732394) - (((x3 * x4) - x5) * 3.60599))"
23,1.3492657,"((x0 * x1) * (x0 * 5.0064487)) - (((log(abs(x2)) * 4.981385) - (((x3 * x4) - x5) * 4.047163)) - x5)"
25,1.3411207,"(x5 * 1.1275824) + (((x1 * (x0 * x0)) * 5.0087056) - ((log(abs(x2)) * 4.98274) - (((x4 * x3) - x5) * 4.1032844)))"
27,1.3411139,"(x5 * 1.1275824) + ((((x1 * x0) * x0) * 5.0087056) - ((log(abs(x2)) * 4.98274) - (((x4 * (x3 - -0.00050983555)) - x5) * 4.1032844)))"
