Complexity,Loss,Equation
1,21.863283,"x1"
3,19.757572,"x1 * 2.5127838"
4,18.862625,"abs(x0) * x1"
5,14.000446,"(x0 * x0) * x1"
6,12.248367,"x1 * (abs(x0) * 3.386603)"
7,10.373103,"(x1 * x0) * (x0 * 1.9555545)"
9,10.182926,"(x1 - 0.12457842) * ((1.9797245 * x0) * x0)"
11,5.0620418,"((x0 * x1) * x0) - (x3 * (x4 * -2.9366095))"
12,3.1233764,"((x1 * (abs(x0) * -1.170147)) - (x3 * x4)) * -2.9684482"
13,0.9359062,"(x1 * (x0 * (x0 * 2.0199242))) - ((x4 * -3.0200453) * x3)"
15,0.91872865,"((x0 * (x1 * x0)) - (0.065194696 - ((x3 * x4) * 1.4870713))) * 2.022446"
17,0.9184354,"(x0 * (x1 * (x0 * 2.022589))) - ((((-0.005696976 - x3) * x4) * 3.0068696) + 0.13138959)"
19,0.9051534,"(((((x0 * x0) * 0.6695767) * x1) - (0.045654316 - (x4 * x3))) - (x41 * -0.038926534)) * 3.021044"
20,0.90102446,"(((x1 * ((x0 * x0) * 0.67261803)) - (-0.015735323 - (x3 * x4))) - abs(x9 * 0.0742628)) * 3.0041857"
22,0.8899848,"((x1 * ((x0 * x0) * 0.6689127)) - ((0.0069720238 - (x3 * x4)) - ((x41 - abs(x9)) * 0.048817556))) * 3.0224066"
24,0.8812811,"(((x0 * x0) * (x1 * 0.6698007)) - ((0.01277317 - (x3 * x4)) - ((x41 - abs(x0 * x9)) * 0.053032923))) * 3.0222774"
26,0.8769921,"((x1 * (x0 * x0)) * 2.0227468) - (((x4 * (-0.0025941709 - x3)) - ((x41 - abs((x0 + x16) * x9)) * 0.049129806)) * 3.0249226)"
27,0.87279224,"((2.0227468 * (x1 * x0)) * x0) - (((x4 * (-0.0025941709 - x3)) - ((x41 - abs((x16 * x0) + abs(x9))) * 0.049129806)) * 3.0249226)"
28,0.86884546,"(((x1 * x0) * x0) * 2.0196302) - ((((-0.000443892 - x3) * x4) - ((x41 - abs(((x0 * x16) + 0.8388257) * x9)) * 0.050974753)) * 3.0264952)"
29,0.86342084,"((x1 * (x0 * x0)) * 2.0227468) - (((x4 * (-0.0025941709 - x3)) - ((x41 - abs(x9 * ((x16 * x0) + abs(x43)))) * 0.049129806)) * 3.0249226)"
