Complexity,Loss,Equation
1,0.96737635,"-0.06507275"
3,0.96240205,"x31 * -0.09558346"
5,0.95653737,"-0.08104783 * (x31 - x1)"
7,0.9517385,"(x31 + (0.77119905 - x1)) * -0.08903409"
9,0.9506633,"-0.05835643 * (x31 - (x1 - (1.1679982 - x25)))"
11,0.9477117,"((x31 - (x44 * (x1 - x0))) - x1) * -0.05835643"
13,0.94548756,"((x31 - x1) + (0.82236135 - (x37 * (x3 - 0.17346703)))) * -0.081934005"
14,0.94371927,"((x31 - ((x44 * (x1 - x0)) - sqrt(0.6075327))) - x1) * -0.05835643"
15,0.9393507,"((1.0754838 - x1) - ((x44 * (x1 - (x0 + x25))) - x31)) * -0.05835643"
17,0.9363894,"(x31 - ((1.1744558 - x32) * ((x44 * (x1 - x0)) - (1.0058585 - x25)))) * -0.064678706"
18,0.93624884,"((x31 - ((1.4289215 - x32) * (((x1 - x0) * x44) - sqrt(0.54587317)))) - x1) * -0.05835643"
19,0.9342701,"(1.0754838 - ((x44 * (x1 - x0)) - ((x31 - (x23 * x32)) * (x1 - -1.056234)))) * -0.05835643"
20,0.93397814,"-0.05835643 * (1.0754838 - (((x35 * x8) - (x31 - ((sqrt(0.063488975) + x23) * x32))) * (x1 - -1.056234)))"
21,0.92874646,"((1.0754838 - x1) - (((x35 * x8) - (x31 - ((x23 + 0.2519702) * x32))) * (x1 - -1.056234))) * -0.05835643"
23,0.9267749,"((x36 - (x1 * 1.6730378)) - (((((x32 * x23) + -0.74818707) - (x0 * x44)) - x31) * (x1 - -1.2495584))) * -0.06625739"
24,0.92520577,"((1.0754838 - x1) - (((x44 * (x1 - x0)) - (x31 - ((sqrt(0.063488975) + x23) * x32))) * (x1 - -1.056234))) * -0.05835643"
26,0.9229141,"((1.0754838 - x1) - (((x44 * ((x1 - x0) - x25)) - (x31 - ((x23 + sqrt(0.063488975)) * x32))) * (x1 - -1.2067058))) * -0.05835643"
27,0.9191982,"(((1.0026753 - x38) - x1) - ((((x1 - x0) - x25) * x44) - (x8 + ((x31 - (x32 * x23)) * (x1 - -1.056234))))) * -0.05835643"
29,0.91673994,"((2.1641104 - x1) - (((((x1 - x0) - x25) * x44) * (1.0754161 - x32)) - (((x1 - -1.2592556) * (x31 - (x32 * x23))) + -1.0394338))) * -0.05974569"
31,0.91082734,"-0.05835643 * (((1.1137537 - x38) - x1) - (((((x1 - x0) - x25) * (0.98822266 - x32)) * x44) - (x49 + ((x31 - (x32 * x23)) * (x1 - -1.056234)))))"
33,0.9096316,"-0.05835643 * (((1.1137537 - (x7 * x5)) - x1) - (((((x1 - x0) - x25) * (0.98822266 - x32)) * x44) - (x49 + ((x31 - (x23 * x32)) * (x1 - -1.056234)))))"
34,0.9091505,"-0.05835643 * (((1.1137537 - x38) - x1) - ((((x1 - x0) - x25) * ((0.98822266 - x32) * x44)) - (x49 + ((x31 - (x32 * (x23 + sqrt(0.063488975)))) * (x1 - -1.056234)))))"
36,0.9079911,"-0.05835643 * (((1.1137537 - (x7 * x5)) - x1) - ((((x1 - x0) - x25) * ((0.98822266 - x32) * x44)) - (x49 + ((x31 - ((x23 + sqrt(0.063488975)) * x32)) * (x1 - -1.056234)))))"
37,0.9032965,"(((1.1137537 - x38) - (x1 - ((x35 + x25) * x32))) - (((((x1 - x0) - x25) * (0.98822266 - x32)) * x44) - (((x1 - -1.056234) * (x31 - (x32 * x23))) + x49))) * -0.05835643"
39,0.9005172,"(((1.0597959 - x38) - (x1 - (x32 * (x35 + x25)))) - ((((x1 - x0) - x25) * ((0.9281199 - x32) * x44)) - (x49 + ((x31 - (x32 * (x23 + 0.43492782))) * (x1 - -1.3243569))))) * -0.061134115"
