Complexity,Loss,Equation
1,1.0431671,"-0.108097255"
3,1.0339504,"x20 * 0.14789928"
4,1.0334228,"abs(x2) * -0.1507664"
5,1.017944,"(x20 + x49) * 0.13867453"
7,1.0060277,"(0.7882157 - (x49 + x20)) * -0.1386164"
9,0.98978394,"((x27 + 1.1492342) * 0.120955765) * (x20 + x49)"
11,0.96719396,"((x27 + 1.1492342) * 0.120955765) * ((x20 + x49) + -0.8203787)"
13,0.96671057,"((x49 * -0.8336861) + (0.77496094 - x20)) * ((x27 * -0.13161346) + -0.15025127)"
14,0.96670896,"((x49 * -0.8336861) + (sqrt(0.5889755) - x20)) * ((x27 * -0.13161346) + -0.15025127)"
15,0.96670747,"(((0.76704013 - x20) * 0.52357346) + (x49 * -0.4399216)) * ((x27 * -0.25133637) + -0.28713867)"
16,0.9666167,"(((x27 * -0.13161346) + -0.15025127) * (sqrt(0.6304344) + ((x49 * -0.8336861) - x20))) + 0.0070628976"
17,0.9592882,"(((x48 - x20) * 0.7551267) - ((x39 + -1.023433) * 0.48409554)) * ((x27 * -0.17838149) + -0.1739049)"
18,0.9461573,"((abs(x13) * (x49 * 0.56924736)) - ((x20 + -0.82922894) * -0.44285357)) * ((x27 * 0.24945106) + 0.3406224)"
20,0.9314249,"((abs((x13 + x37) * 0.12088245) * x49) - ((x20 + -0.7517437) * -0.13251212)) * ((x27 - -0.324409) + 0.88865685)"
