Complexity,Loss,Equation
1,184.18317,"4.2178464"
3,163.49765,"x1 * 6.061591"
5,148.72299,"(-0.66090554 - x1) * -5.8301167"
6,87.32475,"abs(x0 * 9.65369) * x1"
7,65.867004,"x0 * (x0 * (x1 * 5.176218))"
9,53.502853,"((x0 * (x0 * 5.081701)) * x1) + 3.5221417"
11,29.029392,"(((x1 * x0) * x0) - log(abs(x2))) * 5.02993"
14,29.004805,"(x0 * (x1 * (x0 * 5.065122))) - (log(abs(abs(x2))) * 4.9177938)"
15,20.921392,"(((x1 * ((x0 * x0) * 1.3219112)) - x5) - log(abs(x2))) * 3.8598447"
17,18.383629,"(((((x0 * (x0 * x1)) - log(abs(x2))) * 1.6276165) - x5) * 3.0679262) + 0.28475893"
18,18.298048,"((((((x1 * x0) * x0) - log(abs(x2))) * 1.6277119) - x5) * 3.06783) + abs(-0.51402134)"
19,18.29288,"((((((x1 * (x0 * x0)) - log(abs(x2))) + 0.22029023) * 1.6277119) - x5) * 3.06783) + -0.51402134"
21,18.068716,"(((((x0 * (x1 * (1.0966914 * x0))) - (x5 * 0.6601307)) + 0.7846044) - log(abs(x2))) * 4.6416583) + -2.8941028"
22,17.971369,"(((((x1 * x0) * (x0 * 1.0979395)) + abs(log(abs(x2)) - 0.83307904)) - (x5 * 0.6622982)) * 4.635702) + -3.1026678"
24,17.943773,"(((((x0 * (x1 * (x0 + -0.030040964))) * 1.0983943) - (x5 * 0.6649017)) + abs(log(abs(x2)) + -0.8369273)) * 4.6220717) + -3.0992088"
26,17.881182,"((abs(0.71991944 - log(abs(x2))) + (((x1 * (x0 * x0)) * 1.105906) + (((x8 * 0.106193975) - x5) * 0.66360486))) * 4.609919) + -2.5494058"
27,17.283619,"(((((x0 * (x1 * x0)) * 1.1151472) + abs((log(abs(x2)) - (abs(x4) * 0.34694028)) - 0.8990442)) - (x5 * 0.69296855)) + -0.99158454) * 4.576324"
