Complexity,Loss,Equation
1,105.899666,"3.4157553"
3,100.07841,"x1 - -3.3974557"
5,74.93603,"log(abs(x2)) * -4.821523"
7,59.865807,"(x1 - log(abs(x2))) * 4.712486"
9,54.513554,"((x1 - x5) - log(abs(x2))) * 4.220184"
10,42.444508,"4.3167877 * ((abs(x0) * x1) - log(abs(x2)))"
11,26.002924,"(((x0 * x0) * x1) - log(abs(x2))) * 5.0106683"
15,22.330877,"4.163193 * ((((abs(x0) * x1) * abs(x0)) - log(abs(x2))) - x5)"
16,20.93001,"(((x1 * abs(x0 * (-1.1888789 * x0))) - x5) - log(abs(x2))) * 4.3167877"
18,20.703768,"((((abs((x0 * -1.2082539) * x0) * x1) + 0.11806762) - x5) - log(abs(x2))) * 4.1504693"
20,18.879774,"(((0.1215285 + ((x1 * abs(x0 * (-1.1888789 * x0))) - x5)) - log(abs(x2))) * 4.3167877) + x5"
23,18.080154,"(((-0.0019039062 - (((0.011608906 - x5) + (abs(x0 * abs(x0)) * x1)) - log(abs(x2)))) * -4.7809825) + x5) + x5"
24,17.856602,"((((abs(x0 * x0) * x1) - log(abs(x2))) + (0.9350876 - x5)) * 4.999224) + (x5 + ((x5 + -2.6592777) - 2.1116164))"
25,17.855509,"((-0.01579092 - (((0.025046963 - x5) + (abs(abs(x0 * x0)) * x1)) - log(abs(x2)))) * -5.015572) + ((x5 + -0.31065455) + x5)"
