Complexity,Loss,Equation
1,1.0902245,"-0.05045172"
3,1.0778,"x1 * 0.124326654"
5,1.0635103,"(x25 - x27) * -0.11569204"
7,1.0504999,"(x25 - (x27 + x38)) * -0.11618651"
9,1.047293,"(x25 - ((x27 + x38) - 0.48740596)) * -0.11618651"
10,1.0440096,"(x25 - (x27 + (x38 - abs(x2)))) * -0.10963217"
11,1.0404888,"(-0.049809404 * (2.1675723 - x42)) * (x25 - (x1 + x38))"
13,1.0274284,"((x13 + (x25 - (x38 + x1))) * (1.5565251 - x42)) * -0.06856405"
15,1.017925,"(((x25 + 2.1675723) - x42) * -0.049809404) * (x25 + (x13 - (x1 + x38)))"
19,1.0077618,"((x25 + x13) - (x1 + x38)) * (((((x25 - x42) + 1.7016768) - x30) * -0.049990207) - 0.022583546)"
