Complexity,Loss,Equation
1,6.0090723,"x3"
3,4.8124304,"x3 + x5"
5,3.7936704,"(x3 + x0) + x5"
7,2.933835,"(x0 + x5) + (x3 + x4)"
9,2.0384917,"(x0 + x5) + ((x2 + x3) + x4)"
11,1.106574,"((x0 + x5) + (x2 + (x3 + x1))) + x4"
13,1.1010346,"x2 + (x5 + ((x3 + (x1 + (x4 * 1.0793186))) + x0))"
15,1.1003373,"((x0 + (x4 * 1.0457878)) + x2) + (x5 + (x3 + (x1 - 0.04260818)))"
17,1.0822728,"((x49 * -0.12224333) * x15) + ((x4 + (((x2 + x5) + x0) + x1)) + x3)"
19,1.074373,"x4 + ((x5 + (((x15 - -0.68748254) * x49) * -0.14589523)) + ((x3 + (x0 + x2)) + x1))"
21,1.0684432,"x4 + ((((x5 + (((x15 - (x1 * x41)) * x49) * -0.14589523)) + x3) + (x0 + x2)) + x1)"
23,1.0579951,"x4 + ((((x5 + ((x15 - ((x1 * x41) + -0.68748254)) * (x49 * -0.14589523))) + x3) + (x0 + x2)) + x1)"
25,1.0567226,"x4 + ((((x5 + ((x15 - ((x1 * x41) + -0.68748254)) * (x49 * -0.14589523))) + x3) + (x0 + x2)) + (x1 + -0.035662003))"
