Complexity,Loss,Equation
1,0.9578666,"0.021685854"
3,0.92673725,"x22 * 0.18495698"
5,0.9171229,"(x22 + x19) * 0.14722198"
7,0.9131238,"(x22 - (x19 * -0.5621466)) * 0.19474697"
9,0.88890606,"(-0.9771173 - x34) * (-0.13140664 * (x22 + x19))"
11,0.8749689,"((x34 + x2) - -0.6750335) * ((x19 + x22) * 0.09707797)"
13,0.86843294,"(x19 + x22) * (0.13627437 - (((x10 * x26) - x34) * 0.09958877))"
14,0.86574066,"(x22 + x19) * (-0.14097273 * (((-0.14097273 - x34) - x2) - log(1.7442973)))"
15,0.8616474,"((((0.19538963 - (x34 + x2)) * -0.12352055) - 0.89338094) + 1.0565958) * (x22 + x19)"
17,0.8512132,"((-0.45961952 - (x8 * x34)) - (-1.6700593 - (x34 + x2))) * ((x19 + x22) * 0.1125125)"
19,0.8369115,"(x19 + x22) * (((x34 + ((x9 - x8) * (x34 - 0.25878426))) - (-1.257897 - x2)) * 0.11142199)"
37,0.80868614,"(x34 * ((((x8 + x19) + (((((x5 * ((x19 - x6) + x4)) + -0.31992936) * (-0.6300471 - ((x42 + 0.59775895) - (x13 * x47)))) - x20) + (-1.7010055 - x4))) * x24) * -0.09154083)) * 1.3022867"
