Complexity,Loss,Equation
1,95.20329,"3.092447"
3,84.85461,"x1 * 4.5174937"
5,66.662544,"log(abs(x2)) * -5.2450113"
6,64.24668,"x1 * abs(x0 * 7.4420657)"
7,49.771908,"(x1 - log(abs(x2))) * 4.7120113"
9,48.813976,"((x1 - log(abs(x2))) * 4.8156486) + x35"
11,23.359636,"((x0 * (x1 * x0)) - log(abs(x2))) * 4.6820626"
13,16.57224,"4.444671 * (((x0 * (x0 * x1)) - log(abs(x2))) - x6)"
15,16.542517,"(((x0 * ((x0 * x1) + 0.0412832)) - log(abs(x2))) - x6) * 4.444671"
17,13.815283,"((((-0.02946773 - log(abs(x2))) + (x1 * (x0 * x0))) * 1.6799144) - x6) * 2.984878"
21,11.637731,"(((0.027925791 - log(abs(x2))) + ((x0 * (x0 * x1)) - x6)) * 4.4058733) - ((-1.5779915 - x3) * x6)"
23,9.830149,"(x6 + ((((-0.0059275865 - log(abs(x2))) + (x0 * (x1 * x0))) - x6) * 4.7766457)) - ((x3 * -2.1028655) * x6)"
25,9.363259,"(((((0.0028315769 - log(abs(x2))) + ((x1 * x0) * x0)) - x6) * 5.039373) - (x6 * ((x3 + 0.9237194) * -2.070924))) - -0.10653554"
27,9.278757,"(((((0.0028315769 - log(abs(x2))) + (((x1 * x0) * x0) - x6)) + -0.057651695) * 5.039373) - (x6 * ((x3 + 0.9237194) * -2.070924))) - -0.10653554"
