Complexity,Loss,Equation
1,144.82605,"3.784545"
3,131.33984,"x1 * 5.415848"
5,115.878105,"(x1 * 5.5276875) + 3.9337585"
6,91.149185,"x1 * abs(x0 * 8.685635)"
7,80.59696,"x1 * ((x0 * x0) * 5.7439814)"
8,74.8364,"(abs(x0 * 8.816224) * x1) - -4.0406175"
9,64.42789,"((x1 * 5.8129163) * (x0 * x0)) + 4.022324"
11,56.04405,"((((x1 * x0) * x0) + 0.66996044) - x5) * 5.2458572"
12,39.81964,"(((x0 * x0) * x1) + (1.4030614 - abs(x2))) * 6.350772"
14,35.01421,"((((x0 * (x1 * x0)) - abs(x2)) + 1.3896735) * 6.3383837) - x5"
16,31.176586,"(((((x1 * x0) * x0) - abs(x2)) + 1.3627827) * 6.3129916) - (x5 * 2.9971075)"
18,30.310642,"((((x5 * -0.46520424) + ((x0 * x0) * x1)) - abs(x2 * -1.2629589)) * 6.1291294) + 9.703307"
20,30.03695,"((((x0 * x1) * x0) - (abs(x2 * -1.2769455) + (x5 * 0.45527014))) * 6.147755) + (x46 + 9.796354)"
22,30.036945,"x46 + ((((((x0 * x0) * x1) + 1.5935377) - (abs(x2 * -1.2769828) + (x5 * 0.2926649))) * 6.1476536) - x5)"
24,28.638983,"(((2.1166222 - (abs(x2) * 4.645841)) + (x1 * (x0 * x0))) * 5.998917) - (abs((abs(x2) * 3.3150706) + -0.986658) * -6.913563)"
26,24.007372,"(((2.0933383 - (abs(x2) * 4.782484)) + (x0 * (x0 * x1))) * 6.0144267) - ((abs(abs(x2 * 3.4425309) + -0.9934112) * -6.9750924) + x5)"
28,21.089956,"((((((x1 * (x0 * x0)) - abs(x2 * 6.99341)) + 2.3082094) * 6.015189) - (abs(abs(x2 * 5.41599) + -1.1172967) * -6.820428)) - x5) - x5"
30,19.985962,"((((((2.2805905 - abs(x2 * 7.163314)) + ((x1 * x0) * x0)) * 6.028157) - (abs(abs(x2 * 5.5396657) + -1.1292859) * -6.920629)) - x5) - x5) - x5"
