Complexity,Loss,Equation
1,181.63457,"x1"
3,165.43843,"x1 * 5.1033244"
5,142.42221,"x3 * (x0 * x0)"
6,90.588356,"(abs(x0) * x1) * 10.304399"
7,50.908165,"(x0 * (x1 * 5.4257445)) * x0"
9,45.780174,"(((x0 * x1) * x0) * 5.475327) + 2.2671397"
11,41.03256,"(x0 * ((x1 * x0) * 5.4529285)) + (2.3245432 - x6)"
12,32.493553,"(((x1 * 5.4215817) * x0) * x0) - log(x2 * x2)"
14,24.198793,"(((x0 * (x1 * x0)) + (1.3013391 - abs(x2))) * 5.5704985) - x6"
17,22.99865,"(((x1 * x0) * 5.4336557) * x0) - ((x6 + abs(abs(x2) * -7.378562)) + -8.582302)"
18,22.933132,"(((1.0494001 - (x6 * 0.6542033)) + (x0 * (x0 * x1))) * 5.516114) - (5.516114 * abs(x2))"
19,19.625467,"(((2.4252973 - abs(x2)) + (((x0 * 1.5940014) * (x1 * x0)) - abs(x2))) - x6) * 3.3761704"
20,19.207613,"(((1.6227182 - (x6 * 0.5455593)) + (x0 * (x1 * x0))) * 5.386829) - abs((x2 * 7.42245) + -0.21823634)"
22,18.583948,"(((abs(abs(2.1562634 - abs(x2))) * 2.6568515) + (((x0 * (x0 * x1)) - 1.5831993) * 1.7487389)) - x6) * 3.0772948"
23,18.120354,"(((4.228939 - abs(x2)) * (1.6469505 - abs(x2))) + (((0.5972328 - (x1 * (x0 * x0))) * -2.9012053) - x6)) * 1.8884318"
24,17.514288,"(((2.5017412 - abs(x2)) * (2.5017412 - abs(x2))) + (((((x1 * x0) * x0) - abs(-1.1146487)) * 1.761672) - x6)) * 3.015965"
25,16.257864,"(((2.311672 - (abs(x2) * (4.4617586 - abs(x2)))) + (((((x1 * x0) * x0) - -0.7676501) * 1.6650642) - x6)) * 3.2047222) + -0.3002543"
30,15.481831,"(((((1.8670554 - abs(x2)) * (1.7788622 - abs(x2))) + ((((x1 * x0) * x0) - abs(sqrt(abs(x2)))) * 1.8013549)) - (x6 + -1.161111)) * 2.981653) + -0.21649799"
