Complexity,Loss,Equation
1,111.535515,"3.4638374"
3,99.30096,"x1 * 5.173277"
5,86.23438,"(x1 - -0.6840991) * 5.286071"
6,71.392204,"(abs(x0) * 7.671813) * x1"
7,64.59782,"(x1 * (x0 * x0)) * 4.8287687"
8,60.991444,"3.2268465 - ((x1 * abs(x0)) * -7.5563407)"
9,53.07981,"((x1 * (x0 * x0)) - x6) * 4.4839916"
11,40.024464,"7.3450212 * ((1.2708443 + (x1 * abs(x0))) - abs(x2))"
12,37.007313,"5.6234913 * (((x1 * x0) * x0) + (1.4966383 - abs(x2)))"
13,36.55382,"((abs(x0 * x0) * x1) + (1.4966383 - abs(x2))) * 4.6694226"
14,36.03308,"(((x0 * x1) * x0) + (1.4966383 - abs(x2))) * (5.4683986 + -0.5034792)"
15,26.630745,"((((abs(x0 * x0) * x1) - x6) + 1.4966383) - abs(x2)) * 4.6694226"
16,25.086449,"(4.6694226 * (((x1 * (x0 * x0)) - x6) + (1.4966383 - abs(x2)))) + x6"
19,24.804441,"x6 + (4.6694226 * ((1.4966383 + ((x1 * abs(x0 * x0)) - x6)) - (abs(x2) * 1.032181)))"
20,22.060476,"((((x1 * (x0 * x0)) + (((0.6471396 - x6) - abs(x2)) * 1.6746238)) + x6) * 4.7259607) + 4.6240025"
