Complexity,Loss,Equation
1,20.20777,"0.108033836"
3,15.446932,"x3 * x4"
5,11.87499,"(x4 * 2.8922515) * x3"
7,8.694615,"((x3 * x4) + x1) * 2.444738"
9,7.5897145,"((x0 * x1) * x0) + (x3 * x4)"
11,1.810064,"((x4 * x3) + ((x0 * x1) * x0)) * 2.2743864"
13,1.0653006,"((x3 * (x4 * 1.495811)) + ((x0 * x1) * x0)) * 2.0109758"
15,1.0646195,"((x3 * (-0.013112026 - (x4 * -1.4957229))) + ((x0 * x1) * x0)) * 2.0106745"
17,1.0642852,"(((x0 * (x0 * x1)) + (x3 * (-0.013215409 - (x4 * -1.4958042)))) * 2.0108628) + -0.018290699"
21,1.0640429,"(((x0 * ((x2 + x1) - x2)) * (x0 * 2.0111468)) + (x4 * (-3.007321 * (0.010188146 - x3)))) + -0.017359458"
24,1.0637,"(((sqrt(x2 - x2) - ((x1 * -2.0106657) * x0)) * x0) - (x3 * ((x4 * -3.0062864) + 0.025583046))) + (x4 * -0.030441847)"
29,1.0635082,"(x2 - x2) - ((((x0 * ((x2 + x1) - x2)) * ((x0 * -2.0123754) + -0.024161866)) - -0.017644225) - (((x3 + -0.020304147) + x3) * (x4 * 1.5039078)))"
32,1.0633879,"(((x0 * ((((x0 * x1) + x2) - x2) - sqrt(x0 - x0))) * 2.0108528) + ((x0 - x0) + -0.017914364)) + ((0.009943678 - x3) * ((x4 * -3.006755) + 0.025798423))"
33,1.0626924,"(x0 - x0) + (((((x4 * -3.005101) + ((x3 + x2) * -0.02284454)) * (0.0097879125 - x3)) + (((x0 * ((x2 + (x1 - x2)) * x0)) * 2.0115473) + 0.4877621)) - 0.528619)"
35,1.0620047,"((x0 - x0) + (0.4877621 + (((x4 * -3.005101) + (((x3 + x2) * -0.02284454) - -0.026498286)) * (0.0097879125 - x3)))) + (((x0 * (((x2 + x1) - x2) * x0)) * 2.0115473) - 0.528619)"
