Complexity,Loss,Equation
1,143.42284,"2.765159"
3,121.17233,"x1 * 5.774388"
5,110.62074,"(x1 - -0.53703314) * 6.0700088"
6,82.93845,"(abs(x0) * 8.602603) * x1"
7,73.24715,"(x0 * (x1 * x0)) * 5.645691"
8,73.05382,"(x1 * abs(x0 * 8.750567)) - -3.147199"
9,64.00415,"(x0 * (x1 * (x0 * 5.705762))) + 3.0417943"
10,55.804882,"((x1 * abs(x0)) - log(abs(x2))) * 5.8214087"
11,34.080402,"(((x0 * x0) * x1) - log(abs(x2))) * 5.7052846"
13,29.120005,"((((x0 * x1) * x0) - log(abs(x2))) * 5.721524) - x5"
15,25.682192,"5.8214087 * ((((x0 * x1) * x0) - log(abs(x2))) - (x5 * 0.68970543))"
17,12.181877,"(((x4 * x3) + (x0 * (x1 * x0))) * 5.4960494) - (log(abs(x2)) * 5.5960402)"
19,6.704502,"(((x4 * x3) + (x0 * (x1 * x0))) * 5.4960494) - (x5 - (log(abs(x2)) * -4.8635287))"
21,5.117705,"((((x0 * x1) * x0) + ((x3 * 0.7565294) * x4)) * 5.967703) - (x5 - (log(abs(x2)) * -4.9607935))"
22,5.1177044,"((((x1 * (x0 * x0)) + ((x3 * 0.7565125) * x4)) * 5.96779) - x5) - (log(abs(abs(x2))) * 4.9608107)"
23,3.2437673,"((((x0 * (x1 * x0)) + ((x3 * 0.7588323) * x4)) * 3.7530258) - (x5 - (log(abs(x2)) * -3.120552))) * 1.5833415"
24,2.5718203,"((((((x1 * x0) * x0) * 1.6333988) + (x4 * x3)) - (x5 - (log(abs(abs(x2))) * -1.3687422))) * 3.6317587) - 0.25452548"
25,1.4150962,"((((x3 * x4) + ((x0 * x0) * (x1 * 1.3392442))) * 1.5282736) - (((-0.07926322 - log(abs(x2))) * -1.730737) + x5)) * 2.9293828"
27,1.3583323,"(((((x3 * x4) + (((x0 * x0) * x1) * 1.3392442)) * 1.5282736) - ((-0.07926322 - (log(abs(x2)) * -1.730737)) + x5)) - 0.14192654) * 2.9293828"
29,1.3541774,"(((((((x1 * x0) * (x0 * 1.34369)) + (x4 * x3)) * 2.263898) - ((x5 - (log(abs(x2)) * -2.5610244)) + 0.1715465)) * 1.9743725) - x5) + 0.18342826"
