Complexity,Loss,Equation
1,98.933525,"8.166144"
3,89.63986,"8.174997 - x1"
4,62.91924,"abs(x0 * 10.025433)"
6,46.669235,"(abs(x0) - x1) * 7.750641"
7,36.137024,"((x0 * x0) - x1) * 5.850561"
8,33.2136,"(x1 - abs(x0 * 1.9369435)) * -5.3078823"
9,26.438955,"((abs(x2) + abs(x0)) - x1) * 5.668419"
10,14.438155,"((abs(x2) + (x0 * x0)) - x1) * 4.824154"
12,9.078503,"4.8237753 * ((((x0 * x0) + abs(x2)) - x1) - x3)"
14,6.072942,"(x3 * -3.0159671) + ((abs(x2) + ((x0 * x0) - x1)) * 4.8237753)"
16,5.1596103,"((-3.0159671 * x3) + ((abs(x2) + ((x0 * x0) - x1)) * 4.8237753)) + x4"
18,4.3008494,"(x4 + (((abs(x2) - x1) + (x0 * x0)) * 5.185587)) + ((-0.42273617 - x3) * 3.1075907)"
