Complexity,Loss,Equation
1,0.98800504,"-0.06989147"
3,0.94416994,"x41 * -0.19644023"
5,0.9335204,"(x30 + x41) * -0.14272377"
7,0.9015756,"(-0.18058185 + (-0.18058185 * x35)) * x41"
9,0.88305265,"(((x27 - x2) * x27) + x41) * -0.101622835"
11,0.8476901,"-0.112829484 * (x41 + ((x27 - x2) * (x27 - x4)))"
13,0.81944376,"-0.112829484 * (x41 + (((x27 - x2) - x2) * (x27 - x4)))"
15,0.80839384,"(x41 + (x41 + (((x27 - x2) - x2) * (x27 - x4)))) * -0.1070593"
17,0.79571813,"(((x27 - x2) * x27) + (x41 - ((x4 * 1.4672793) * (x29 - x2)))) * -0.1260239"
19,0.7829557,"(((x30 + x41) + ((x27 - x2) * (x27 - x4))) - ((x29 - x5) * x4)) * -0.1070593"
21,0.7608748,"((x30 + (x41 + ((x27 - x2) * x27))) - (x4 * ((0.362205 - (x2 + x5)) + x29))) * -0.14013126"
23,0.745646,"((x30 + x41) + (((x27 - x2) * x27) - (x4 * (((0.362205 - (x2 + x5)) + x29) - x41)))) * -0.14013126"
25,0.73949265,"(((x30 + x41) + ((x27 - x2) * (x27 - 0.41378587))) - (x4 * ((0.36541003 - (x2 + x5)) + (x29 - x41)))) * -0.13876116"
27,0.72466284,"((x41 + ((x27 - 0.43249828) * ((x27 - x2) - x2))) + (x30 - ((((x29 - x41) + (x29 - x45)) - x2) * x4))) * -0.11672881"
29,0.7204244,"((x41 + ((x27 - 0.3264822) * ((x27 - x2) - x2))) + (x30 - (((((x0 - x35) - x45) - x2) + (x29 - x41)) * x4))) * -0.1070593"
32,0.7201993,"(x41 + (((x27 - (-0.11244319 + sqrt(0.25219798))) * ((x27 - x2) - x2)) + (x30 - (((((x0 - x35) - x45) - x2) + (x29 - x41)) * x4)))) * -0.1070593"
33,0.7120578,"((x30 + (x38 * -0.90333486)) + ((x41 + ((x27 - 0.34179065) * ((x27 - x2) - x2))) - (((x29 + ((x22 - (x35 + x5)) - x2)) - x41) * x4))) * -0.117446944"
35,0.7114431,"((((0.3935434 - x35) * -0.54901326) + x30) + ((x41 + ((x27 - 0.35920176) * ((x27 - x2) - x2))) - ((((0.5384211 - (x45 + x5)) - x2) + (x29 - x41)) * x4))) * -0.12592036"
37,0.710389,"(((((-0.32392612 - x6) - x35) * -0.54901326) + x30) + ((x41 + ((x27 - 0.35920176) * ((x27 - x2) - x2))) - (((((0.5384211 - (x45 + x5)) - x2) + x29) - x41) * x4))) * -0.12592036"
