Complexity,Loss,Equation
1,167.87553,"3.7436137"
3,139.3149,"x1 * 6.647826"
5,124.93671,"(x1 + 0.5679872) * 6.6761975"
6,79.758194,"abs(x0 * 9.288484) * x1"
7,65.33398,"(x1 * (x0 * x0)) * 5.204002"
9,53.798244,"((x0 * x0) * (x1 * 5.150803)) + 3.398238"
11,49.584087,"((((x0 * x1) * x0) * 5.1585107) + 3.3838482) - x5"
12,36.684937,"((((x1 * x0) * x0) - abs(x2)) + 1.4224507) * 5.267028"
13,26.490774,"((x1 * (x0 * (x0 - -0.014052257))) - log(abs(x2))) * 4.9689827"
15,18.26965,"((((x1 * x0) * x0) - log(abs(x2))) * 4.99953) - (x5 + x5)"
17,18.24334,"((((x0 * (x0 * x1)) - -0.037959795) - log(abs(x2))) * 4.99953) - (x5 + x5)"
19,17.26101,"((((x0 * (x1 * x0)) - 1.9177845) - log(abs(x2))) * 5.0140257) + ((3.2838295 - x5) * 2.971019)"
21,17.200829,"((((((x0 * x0) - -0.060823802) * x1) - 2.5301187) - log(abs(x2))) * 4.9466524) + ((4.2471848 - x5) * 2.9916)"
25,17.183666,"((((x0 * ((x1 * x0) - -0.016805401)) - log(abs(x2))) * 4.9978375) + (((x1 * 0.26322383) + 2.9545505) * (0.4630902 - x5))) - 1.1783017"
27,17.125782,"((((x1 * (x25 * 0.08995342)) - 0.26441437) + 3.257822) * (4.2414412 - x5)) + (((((x0 * x1) * x0) - 2.5033813) - log(abs(x2))) * 5.0119014)"
29,17.099106,"(((3.3017507 - x5) * 2.9750862) + (((((x1 * (x0 * x0)) - 1.8872994) - log(abs(x2))) * 5.009569) + (((x1 * 0.4207005) * x25) - 1.1887617))) + 0.9600297"
30,16.724312,"(((x1 * x25) * 0.4207005) - 1.1887617) + ((abs(x3) + ((3.3017507 - x5) * 2.9750862)) + (((((x0 * x1) * x0) - 1.8872994) - log(abs(x2))) * 5.009569))"
