Complexity,Loss,Equation
1,163.5834,"3.3760107"
3,141.41182,"x1 * 5.633206"
5,129.28163,"(x1 - x5) * 5.008556"
6,81.65032,"(x1 * 9.493812) * abs(x0)"
7,64.1965,"x0 * ((x1 * 6.0256467) * x0)"
9,52.831078,"((x0 * (x1 * 6.0242224)) * x0) - -3.3713543"
11,47.509125,"(x1 * ((x0 * x0) * 6.0237336)) - (x5 - 3.3563297)"
13,41.884983,"(x5 * -3.5312035) + (((x0 * x0) * (x1 * 6.0219665)) - -3.318021)"
14,37.23684,"(abs(x2) * -6.6086326) + (((x1 * (x0 * x0)) - -1.431029) * 6.0348315)"
15,28.969425,"((x0 * ((0.0849413 + x1) * 5.9907427)) * x0) + (log(abs(x2)) * -4.5006437)"
16,28.852165,"((abs(x2) - (1.5493637 - x5)) * -4.390965) + (((x1 * x0) * 6.0281367) * x0)"
17,28.714857,"((((x1 + 0.04953064) * 5.9923954) * x0) * x0) + ((log(abs(x2)) + -0.038065296) * -4.8669567)"
18,26.478235,"((((x0 * 6.0322104) * (x0 * x1)) - (x5 * 3.5007584)) + 8.551774) - (abs(x2) * 6.5691094)"
20,26.218067,"(((((x0 * (x0 * 6.191121)) + x41) * x1) + 8.589567) - (x5 * 3.4698427)) - abs(x2 * 6.606077)"
21,25.145258,"(((x5 + abs(x2)) - 4.4367485) * (abs(x2) + -4.2605114)) + (((x0 * x0) * (x1 * 6.0344534)) + -9.651081)"
22,20.54855,"((x5 - (abs(log(abs(x2)) + -3.6250074) + -2.1610053)) * -4.0255785) + (((x1 * (x0 * 5.973676)) * x0) - 4.9779215)"
23,19.628887,"(x0 * ((0.0849413 + (x1 * 5.9907427)) * x0)) + ((log(abs(x2)) + (((x5 - 2.6378217) + 2.4414623) * 0.7346982)) * -4.5006437)"
25,19.615057,"(((x0 * ((x0 * 5.966172) * x1)) - 0.5124273) + 0.34197336) + ((log(abs(x2)) + (((x5 - 2.6465502) + 2.432925) * 0.69157225)) * -4.702671)"
27,19.613283,"(((((3.179846 - (x5 + 1.938119)) * -0.68547195) + log(abs(x2))) * -4.744282) + -1.3354558) + (((((x0 * x1) * 5.9611835) + 0.11740595) * x0) - 2.2343116)"
28,19.554356,"(((x1 * ((x0 * (x0 * 5.966172)) - 0.31034115)) + 0.34197336) + ((log(abs(x2)) + ((2.432925 + (x5 - 2.6465502)) * 0.69157225)) * -4.702671)) - log(1.9806256)"
30,19.549932,"((((x1 * (((x0 * x0) * 5.966172) - 0.31034115)) + 0.34197336) + ((log(abs(x2)) + ((2.432925 + (x5 - 2.6465502)) * 0.69157225)) * -4.702671)) - log(1.9806256)) - -0.33968148"
