Complexity,Loss,Equation
1,162.79742,"2.76651"
3,138.3914,"x1 * 5.623647"
5,129.36485,"(x1 * 5.7478194) - -3.007155"
6,80.967804,"abs(x0 * 8.934992) * x1"
7,63.6153,"x0 * ((x1 * 5.272271) * x0)"
9,52.68949,"(((x0 * x0) * x1) * 5.359995) + 3.3090405"
11,45.691566,"(((x0 * (x0 * x1)) + 0.5912005) - x5) * 5.0106287"
13,41.420696,"(((x0 * x0) * (x1 * 5.4600525)) + 3.1177003) - (x5 * 3.2518375)"
15,41.302547,"x15 + ((((x0 * ((x0 * 1.6794549) * x1)) - x5) + 0.96882147) * 3.2551818)"
16,40.909184,"abs(x46) + (((((x0 * x0) * 1.6732126) * x1) + (0.70881844 - x5)) * 3.2569063)"
17,30.31988,"((((x3 * x4) + ((x1 * x0) * x0)) + (0.5103396 - x5)) * 4.638083) + 0.6347227"
19,26.748629,"((((x1 * (x0 * 1.470475)) * x0) + (((x3 * x4) + 0.530104) - x5)) * 3.558637) + 1.2306901"
20,26.591438,"((((x0 * 5.229) * x0) * x1) + ((((x3 * x4) - x5) + 0.6650754) * 3.5416408)) + abs(x14)"
22,26.582758,"((((x1 * ((x0 * 1.477178) * x0)) + (x3 * (x4 + 0.02862758))) - x5) * 3.5406592) + (abs(x14) + 2.3539124)"
23,26.193602,"((((x3 * x4) + ((x1 * 1.4774253) * (x0 * x0))) + (0.43808714 - x5)) * 3.5318344) + (abs(x46) + abs(x14))"
