Complexity,Loss,Equation
1,119.39899,"3.1236374"
3,112.66765,"3.1331882 - x6"
5,100.86138,"(x1 - x6) * 3.7489579"
6,82.72947,"(abs(x0) * 7.422463) * x1"
7,68.264946,"x0 * ((x0 * 4.9730816) * x1)"
9,56.455856,"(((x0 * x1) * x0) - x6) * 4.4951878"
11,47.63265,"(((x0 * x1) * x0) - (x6 - 0.660783)) * 4.4951878"
13,46.62268,"((((x0 * x1) * (x0 * 1.3323026)) - -0.8085682) - x6) * 3.6412976"
15,44.776398,"((((x0 * 4.8653216) * x0) * x1) - ((x2 * x2) + -3.9897943)) - x6"
16,36.60995,"((x1 * ((x0 * x0) * 4.8131843)) + 3.9808457) - (abs(x2 * 7.882494) + -5.5318346)"
17,35.373344,"(((x1 * (x0 * (x0 * 2.2606676))) - ((x2 * x2) + -2.2612274)) - x6) * 2.1675687"
20,25.601517,"(((5.720654 - (x6 * 3.328272)) + (x0 * (x1 * (x0 * 4.7561507)))) - abs(x2 * 7.50889)) + 3.5211852"
22,25.54183,"((1.4433653 - x6) * 3.3249657) + (((x1 * (x0 * x0)) * 4.764221) - (abs(-0.15951757 + (7.506876 * x2)) + -4.4505687))"
24,25.484001,"(((1.4372915 - x6) * 3.32303) + (((x0 * x0) + -0.06036225) * (x1 * 4.8616505))) - (abs((x2 * 7.497495) + -0.15116194) + -4.4486413)"
