Complexity,Loss,Equation
1,123.4928,"2.2978063"
3,106.944725,"x1 * 4.7747808"
5,101.11153,"(x1 * 4.8363676) + 2.4158335"
7,95.90259,"((0.75090516 - x5) + x1) * 3.5247397"
9,85.543915,"(x1 - (-0.6167053 - (x4 * x3))) * 4.179952"
11,79.795364,"(x1 - ((x5 - (x4 * x3)) - 0.78741086)) * 3.5586028"
13,79.214096,"(x5 + ((x1 - (x5 - (x4 * x3))) * 3.9112394)) + 1.8011155"
15,78.2612,"((x5 + ((x1 - (x5 - (x4 * x3))) * 3.9112394)) - -0.9761524) + 1.8011155"
17,73.2248,"((x2 * (-0.48201793 - x2)) - x5) + ((x1 - (-1.0162722 - (x4 * x3))) * 3.6543348)"
19,71.91584,"(x1 * 4.722841) + (((3.3095248 + 0.270534) - (x5 - (x3 * (3.6543348 * x4)))) - (x2 * x2))"
23,67.51107,"((((3.0319438 * x1) + ((x27 - (x5 - (x3 * (x4 * 2.293925)))) - (x2 * x2))) + 2.6509817) * 1.6047637) - x1"
25,67.13114,"(((((x15 * (x1 + -0.21007213)) + x2) * (-0.2782842 - x2)) - x5) + ((x1 - (-1.0615958 - (x4 * x3))) * 2.2310495)) * 1.970196"
27,67.084496,"(((((((x4 * (x3 * 3.6434004)) + 3.2502713) - x5) + (x1 * 4.773661)) - (x2 * x2)) - -0.42266682) + ((x24 * x0) * -1.4087716)) - x5"
28,66.71753,"(((((x4 * (x3 * 3.6434004)) + 3.2502713) - x5) + ((x1 * 4.773661) - (x2 * x2))) - ((-0.42266682 + x24) * (x0 + sqrt(0.2853468)))) - x5"
29,66.53308,"((((((x0 * x15) * -1.4016653) - x5) + ((3.2634516 - x5) - ((x3 * (x4 * -3.6461759)) + -0.31882828))) + (x1 * 4.836039)) - (x2 * x2)) + x0"
30,65.80452,"(x1 * 4.722841) + (((3.3095248 + (0.270534 - (x5 - (x3 * (3.6543348 * x4))))) - (x2 * x2)) + (log(0.32947674) * ((-0.48201793 + x0) * (x15 - x5))))"
32,62.796806,"((x0 * (log(0.32947674) * (x24 - x5))) + ((3.3095248 + (((0.18853943 - ((x5 - (x4 * x3)) * 3.6543348)) + (x1 * 4.722841)) - (x2 * x2))) + x0)) + x5"
35,60.243347,"(((((x0 + -0.49105245) * -0.6366054) * (x15 - x5)) - x5) + (((1.1845682 - ((x3 * x4) * -1.7843754)) - ((x2 * x2) + 0.6381379)) + (x27 + ((x1 * 2.387942) + 1.7793823)))) * 2.0663593"
37,60.23048,"(((((x0 + -0.48061156) * -0.7176354) * (x15 - x5)) - x5) + (((1.6785063 - ((0.8067572 - (x3 * x4)) * 1.9743887)) - (x2 * (x2 + 0.019210236))) + (x27 + ((x1 * 2.5413642) + 2.273498)))) * 1.9427164"
38,59.613567,"(3.3095248 + (1.0183014 * (x0 * (log(0.32947674) * (x24 - x5))))) + ((0.18853943 - ((x5 - (x4 * x3)) * 3.6543348)) + ((((x1 * 4.722841) - (x2 * x2)) + x0) + (0.32947674 - (x2 * x2))))"
