Complexity,Loss,Equation
1,171.72652,"3.3464334"
3,148.61996,"x1 * 5.9352255"
5,137.24721,"(x1 * 5.951665) - -3.3724835"
6,96.80005,"(abs(x0) * 8.915596) * x1"
7,80.79416,"x0 * ((x0 * 5.5762925) * x1)"
9,68.69978,"((x1 * (x0 * x0)) * 5.602609) + 3.4780633"
11,56.617157,"((((x0 * x0) * x1) - x5) * 5.179672) + 3.6660664"
12,48.021477,"((((x1 * x0) * x0) - abs(x2)) * 5.8537526) + 7.949686"
14,37.358387,"(((x0 * (x0 * x1)) - (abs(x2) + x5)) * 5.381607) + 7.783887"
15,37.35838,"((((x0 * x0) * x1) - (x5 + abs(abs(x2)))) * 5.381772) + 7.7839375"
16,35.0081,"((((x0 * x0) * x1) - x5) * 5.178909) + (9.678578 - (abs(x2) * 7.8816853))"
18,31.122643,"((x1 * (x0 * x0)) * 5.708064) + (9.678602 - (abs(x2 * -7.943715) + (x5 * 3.6102872)))"
19,25.661764,"(((x0 * 5.7143164) * x1) * x0) + (15.763454 - ((x5 + (4.252116 * sqrt(abs(x2)))) * 3.561135))"
21,25.661758,"(((x0 * x1) * (x0 * 5.714328)) + 13.54946) - (((x5 + (sqrt(abs(x2)) * 4.2540455)) - 0.62144554) * 3.5595043)"
22,25.222721,"abs(x2) + (((x1 * 5.7146106) * (x0 * x0)) - ((x5 + ((sqrt(abs(x2)) * 4.724408) - 4.591897)) * 3.555094))"
29,24.32674,"(abs(x10 * -0.21838546) + (x0 * ((x1 * x0) * 5.706955))) - ((((sqrt(abs(x2)) * 4.464007) + (x5 - 3.9482546)) * (4.2595243 - abs(x2))) + -1.2823727)"
