Complexity,Loss,Equation
1,102.62906,"8.04127"
3,92.80534,"7.984767 - x1"
4,60.364925,"abs(x0) * 10.285314"
5,56.798794,"(x0 * x0) * 6.1317077"
6,41.62538,"(abs(x0) - x1) * 7.7322707"
7,28.8572,"((x0 * x0) - x1) * 5.7980638"
9,24.08354,"(((x0 * x0) + 0.50027186) - x1) * 5.132926"
10,12.880606,"(((x0 * x0) + abs(x2)) - x1) * 4.7787576"
12,6.583327,"((abs(x2) + ((x0 * x0) - x3)) - x1) * 4.582201"
14,4.9493227,"(((x0 * x0) + (abs(x2) - x1)) * 4.750477) - (x3 * 3.203485)"
16,4.0468755,"-1.3345923 - ((((x0 * x0) - x1) + (abs(x2) - (x3 * 0.6256818))) * -5.1110015)"
17,3.962739,"(((abs(x2) + ((x0 * x0) - x1)) - (x3 * 0.62568104)) * abs(-4.7270465)) + x4"
18,2.9827852,"(((((x0 * x0) + (abs(x2) - x1)) * 5.1110563) - (x3 * 3.2009945)) + x4) + -1.3544567"
20,2.9827836,"(((((abs(x2) + ((x0 * x0) - x1)) - (x3 * 0.62648946)) * 4.980604) - 1.3199149) + x4) * 1.026162"
22,2.940179,"(((((x0 * x0) + abs(x2)) - x1) * 5.1135983) + x4) + (-1.3613143 - ((x3 * 3.2056832) - (x46 * -0.2092295)))"
24,2.8440237,"((((abs(x2) + (x0 * x0)) - x1) * 5.180257) + (x4 - (((x2 * x2) * -0.1016055) + 1.3592101))) - (x3 * 3.1969318)"
25,2.8436086,"((5.2261443 * (((x0 * x0) - x1) + abs(x2))) + ((-1.5244447 + x4) - (0.28040326 + (-0.6444927 * abs(x2))))) - (x3 * 3.2097633)"
26,2.7002916,"(((abs(x2) + ((x0 * x0) - x1)) * 5.086049) + (x4 - ((x0 * ((x2 * x2) * -0.3199767)) + 1.3342987))) - (x3 * 3.156988)"
27,2.6397738,"((x4 - ((x2 * (x32 - x2)) * abs(-0.2227003))) + (((abs(x2) + (x0 * x0)) - x1) * 5.0783067)) + (-1.5702639 - (x3 * 3.1882002))"
28,2.338288,"(x4 - ((x22 + (x2 * (0.44625735 - x2))) * 0.4718209)) + ((((abs(x2) + ((x0 * x0) - x1)) * 4.9771914) + -1.5163642) - (x3 * 3.1382854))"
