Complexity,Loss,Equation
1,93.18207,"7.6885104"
3,84.32674,"7.6893687 - x1"
4,57.83661,"square(x0 * 2.421418)"
6,36.613846,"(square(x0) - x1) * 5.5036964"
8,28.575302,"((square(x0) - x1) * 4.7008357) - -3.2403984"
9,23.3032,"((square(x0) - x1) * 4.9395905) + square(x2)"
10,20.879694,"(((square(x0) - x1) - x3) - -0.8236039) * 4.345705"
11,11.092842,"((square(x0) - x1) * 4.901893) - (square(x2) * -3.0936658)"
13,2.0460875,"((square(x0) - x1) * 4.9789424) - ((x3 - square(x2)) * 2.994487)"
15,1.1674472,"((4.8339987 * (square(x0) - x1)) - ((square(x2) - x3) * -3.0366497)) + x4"
17,1.0994984,"(((square(x0) - x1) * 4.9637485) + (x4 - ((square(x2) - x3) * -2.9928763))) - -0.02010967"
