Complexity,Loss,Equation
1,0.90173787,"-0.054954194"
3,0.8886304,"x36 * -0.12346032"
5,0.87433493,"(x36 + x15) * -0.121377446"
7,0.86015356,"(x15 + (x36 + x3)) * -0.12039038"
9,0.85656345,"((-0.52291375 - (x36 + x15)) - x39) * 0.12272189"
10,0.85165524,"(((x39 + x15) + x36) + abs(x17)) * -0.11593656"
11,0.8432377,"((-0.45158848 - (x36 + x15)) - (x39 + x3)) * 0.12095322"
12,0.8431526,"((x36 * x36) - abs(x46 + (x11 + -0.6388333))) * 0.17498867"
13,0.8400857,"((x36 * x36) - abs((x46 + x11) - abs(x5))) * 0.10829634"
14,0.8398365,"(abs(0.085738465 - (((x15 + x36) + -1.4443812) + x39)) * 0.18227215) + -0.40622914"
15,0.8241912,"(x39 - ((abs(x36) * abs((x3 + x15) - 1.6699593)) - 1.8752462)) * -0.14723879"
17,0.8177562,"abs(((x15 - (1.1535227 - x39)) + ((x3 + -1.9994543) * abs(x36))) * -0.13399695) + -0.44791827"
19,0.8110201,"abs(((x36 + (x15 - (1.1535227 - x39))) + ((x3 + -1.9994543) * abs(x36))) * -0.13399695) + -0.44791827"
21,0.805545,"(abs((((x3 + x15) * abs(x36)) + (-2.0704515 - ((x38 * x27) - x39))) + x36) * 0.16939977) + -0.48552626"
22,0.80459905,"-0.45850486 + abs(((((x3 + (x15 - abs(x3))) * abs(x36)) - ((x38 * x27) - x39)) + -1.7405618) * 0.16534552)"
24,0.78757495,"abs((((x15 - abs(x3 + -0.55304706)) * abs(x36)) + ((-1.1911169 - ((x38 * x27) - x39)) + x36)) * 0.1715599) + -0.4431329"
26,0.7857022,"-0.46287614 + abs((x36 + ((((x15 - abs(-0.30635473 + x3)) + x3) * abs(x36)) + (-1.7032304 - ((x38 * x27) - x39)))) * 0.14860554)"
28,0.7852784,"-0.46287614 + abs((x36 + ((((x15 - abs((x41 * 0.2706036) + x3)) + x3) * abs(x36)) + (-1.7032304 - ((x38 * x27) - x39)))) * 0.14860554)"
30,0.7831644,"abs((x36 + ((((((x15 - abs(x31 - (x26 * 0.7959354))) + x3) + x9) * abs(x36)) - ((x38 * x27) - x39)) + -1.5581965)) * 0.14855814) + -0.4704994"
