Complexity,Loss,Equation
1,144.11588,"2.780635"
3,122.84415,"x1 * 5.4653926"
5,116.36278,"(x1 * 5.3511324) + 2.5478997"
6,81.77289,"(abs(x0) * x1) * 9.091957"
7,72.08186,"(x0 * (x1 * x0)) * 5.867579"
9,62.904045,"(x1 * ((x0 * x0) * 5.9224205)) + 3.0306447"
11,33.08821,"(((x1 * x0) * x0) - log(abs(x2))) * 5.649014"
13,25.915922,"5.649014 * ((((x1 * x0) * x0) - log(abs(x2))) - x5)"
15,24.943697,"((((x0 * x1) * x0) - log(abs(x2))) - x5) * (5.649014 - 0.34725058)"
17,19.607883,"((((x0 * x1) * x0) + (log(abs(x2)) * -0.8530579)) * 6.043253) + (x5 * -3.37648)"
19,19.556149,"((((log(abs(x2)) * -0.871203) + (x0 * (x1 * x0))) * 6.0426173) + -0.2658997) + (x5 * -3.3755271)"
21,19.371244,"(x5 * -3.366852) + (((((x0 * x0) * x1) + (log(abs(x2)) * -0.85090345)) * 6.059905) + (x24 * 0.47216776))"
23,19.13825,"((x3 * (x3 * -0.41267988)) + (((log(abs(x2)) * -0.88148975) + ((x1 * x0) * x0)) * 6.057564)) + (x5 * -3.381564)"
25,18.361008,"((((x3 * x3) * x3) * 0.2577723) + ((log(abs(x2)) * -5.127657) + ((x1 * (x0 * x0)) * 5.945646))) + (x5 * -3.326988)"
27,18.337364,"(((x3 * x3) * (x3 * 0.25552836)) + ((((log(abs(x2)) * -0.8748165) + (x1 * (x0 * x0))) * 5.945624) + (x5 * -3.3258297))) + -0.17961286"
29,10.081083,"((((((x3 * (x3 * x4)) * x3) * 0.11575049) + ((log(abs(x2)) * -0.865514) + ((x1 * x0) * x0))) * 6.0262995) + (x5 * -3.1700778)) + -0.09531142"
