Complexity,Loss,Equation
1,107.77253,"3.639857"
3,101.548416,"x1 + 3.51306"
5,95.18829,"(x1 * 3.459007) - -3.2046685"
6,72.047844,"(abs(x0) * 7.548026) * x1"
7,60.19682,"((x1 * x0) * x0) * 4.9048123"
9,50.59848,"(((x0 * x0) * x1) + 0.651486) * 4.7671638"
11,46.209263,"((4.9232144 * x0) * (x0 * x1)) - log(abs(x2))"
12,33.12093,"(((x0 * (x1 * x0)) - abs(x2)) * 5.136319) - -7.105268"
13,17.861917,"(((x0 * (x1 * x0)) - log(abs(x2))) * 4.9128213) - x6"
15,17.784765,"(((x0 * ((x0 * x1) - 0.054906145)) - log(abs(x2))) * 4.9232144) - x6"
16,15.207954,"((4.9128213 * ((x0 * (x0 * x1)) - log(abs(abs(x2))))) - x6) - x6"
17,14.630574,"((((x0 * (x0 * x1)) - -0.052136358) - log(abs(x2))) * 4.9996996) - (x6 * 2.8393574)"
18,14.49558,"((((x1 * (x0 * x0)) - log(abs(x2))) * 4.9996996) - (x6 * 2.8393574)) - abs(-0.09883088)"
19,14.495515,"((((((x0 * x0) * x1) - 0.21898304) - log(abs(x2))) * 4.9996996) - (x6 * 2.8393574)) - -0.98803335"
20,14.408318,"((((x1 * (x0 * x0)) - 0.13842733) - log(abs(x2))) * 4.992629) + (abs(x46) - (x6 * 2.8055205))"
22,14.326509,"((4.992629 * (((x0 * (x0 * x1)) - 0.13842733) - log(abs(x2)))) - (x6 * 2.8055205)) + abs(-0.6929917 * x46)"
24,14.088677,"abs((x13 - x46) * -0.7654535) + ((((((x0 * x1) * x0) - 0.18634377) - log(abs(x2))) * 4.9983416) - (x6 * 2.8359094))"
