Complexity,Loss,Equation
1,139.01505,"3.4921107"
3,128.01213,"x1 * 4.740725"
5,103.37206,"log(abs(x2)) * -5.016693"
6,89.554504,"(abs(x0) * 8.264266) * x1"
7,75.56527,"(x1 - log(abs(x2))) * 5.2429075"
8,75.49862,"(abs(x0) * (x1 * 8.392518)) + 3.7509487"
9,64.36924,"(x0 * (x1 * (x0 * 5.949025))) + 3.6594095"
10,45.61954,"((abs(x0) * x1) - log(abs(x2))) * 6.2128644"
11,30.475107,"((x0 * (x0 * x1)) - log(abs(x2))) * 5.491476"
13,25.075558,"((((x1 * x0) * x0) - log(abs(x2))) * 5.4918365) - x5"
15,24.257217,"(((x0 * (x0 * 5.938833)) * x1) - x5) - (log(abs(x2)) * 5.0357904)"
17,19.94661,"(x5 * -2.983712) + ((log(abs(x2)) * -5.050295) + (((x1 * x0) * 5.9978223) * x0))"
19,19.9435,"((log(abs(x2)) * -5.047062) + (x1 * (((x0 * x0) * 6.0275264) + -0.069403514))) + (x5 * -2.9849808)"
20,19.860613,"(x5 * -3.0008397) + ((log(abs(x2)) * (abs(x2) + -5.238445)) + (x0 * (x0 * (x1 * 6.0195904))))"
21,19.778767,"((log(abs(x2)) * -5.0354214) + (x10 * -0.41839543)) + (((x0 * (x0 * 6.0168242)) * x1) + (x5 * -2.9925852))"
22,19.681688,"((x5 * -3.0051558) + (log(abs(x2)) * -5.0271072)) + ((x0 * (x1 * (x0 * 6.0084996))) - (abs(x26) + -0.84471995))"
23,19.644053,"((((log(abs(x2)) * -5.03026) - -1.9703641) + ((x0 * 6.0004835) * (x1 * x0))) - 1.9081482) + (x5 * (-3.0343387 - x12))"
25,19.489624,"abs((log(abs(x2)) * -5.2051086) - -3.343704) + (((((x0 * x0) * x1) * 5.9871483) - abs(3.3827238)) + (x5 * (-3.008582 - x12)))"
26,19.313486,"(((log(abs(x2)) * -5.0260515) - -5.665453) + (((x0 * 6.010585) * (x1 * x0)) - (abs(x26) + 4.8080397))) + (x5 * (-3.0550144 - x12))"
27,19.18377,"((abs((log(abs(x2)) * -5.0984035) - -3.753554) + (((6.019553 * x0) * x1) * x0)) - (3.0215309 + abs(x26))) + (x5 * (-3.0148153 - x12))"
29,19.173086,"(((((x0 * (x0 * x1)) * 6.024003) + abs((log(abs(x2)) * -5.149472) - -3.3158326)) - (abs(x26) + 3.2667284)) + ((-3.0756764 - x12) * x5)) - -0.60814416"
