Complexity,Loss,Equation
1,143.45174,"4.4817915"
3,130.52473,"x1 * 6.1021147"
5,114.38977,"(x1 - -0.7016902) * 5.7427297"
6,86.62359,"(abs(x0) * 9.692404) * x1"
7,75.32048,"((x1 * x0) * x0) * 6.2579365"
8,73.61055,"(x1 * abs(x0 * -9.28243)) + 3.6264582"
9,61.855152,"((x0 * (x0 * x1)) + 0.60994) * 6.0399475"
10,55.32623,"((x1 * abs(x0)) - log(abs(x2))) * 6.2235"
11,31.048592,"(((x0 * x0) * x1) - log(abs(x2))) * 5.625432"
13,25.51307,"(((x0 * (x0 * x1)) - log(abs(x2))) - x5) * 5.1299543"
15,11.373205,"(((x4 * x3) + ((x0 * x1) * x0)) - log(abs(x2))) * 5.42229"
16,11.373204,"((x0 * (x1 * x0)) + ((x3 * x4) - log(abs(abs(x2))))) * 5.4220605"
17,6.7337255,"((x4 * x3) + ((((x0 * x0) * x1) - log(abs(x2))) - x5)) * 4.991002"
19,2.945822,"(x5 * -3.0784297) + (((x0 * (x1 * x0)) + ((x3 * x4) - log(abs(x2)))) * 5.354565)"
21,1.2700552,"(x5 * -3.014314) + ((((x3 * x4) + (((x0 * x0) * 1.2424003) * x1)) - log(abs(x2))) * 4.833282)"
23,1.237653,"(x5 * -2.9938307) + ((((x3 * x4) + (((x0 * (x1 * 1.2525054)) * x0) - log(abs(x2)))) * 4.7865753) + 0.19802622)"
25,1.2276545,"(0.20140667 - (x5 * 2.996836)) + (((((x0 * 1.2536016) * ((x1 * x0) + -0.017153827)) + (x3 * x4)) - log(abs(x2))) * 4.780563)"
27,1.187377,"((x5 * -3.0239975) + (((x1 * (x0 * (x0 * 6.012674))) + (x3 * x4)) - (log(abs(x2)) * 4.946266))) + (x3 * (x4 * 3.5831182))"
29,1.1790267,"((x3 * x4) * -0.3236719) + (((x5 + -0.035299152) * -3.0120025) + ((((x1 * (x0 * (x0 * 1.2236568))) + (x3 * x4)) - log(abs(x2))) * 4.908814))"
