Complexity,Loss,Equation
1,20.741383,"x1"
3,17.67076,"x4 * x3"
5,12.834082,"(x3 * 2.9593227) * x4"
7,8.936739,"((x4 * x3) + x1) * 2.5808413"
9,8.510575,"(x1 * 2.0904384) - ((x3 * -2.9658704) * x4)"
10,7.1967034,"(abs(x0) * x1) - (x3 * (x4 * -2.9800458))"
11,3.7792323,"(x0 * (x1 * x0)) - ((x4 * x3) * -2.9882855)"
12,2.2361412,"(abs(x0 * 3.1661162) * x1) - ((x3 * -3.0249255) * x4)"
13,0.9122858,"((x0 * (x0 * x1)) - ((x4 * x3) * -1.5365858)) * 1.9622738"
15,0.909867,"(((x0 * x0) * 1.9613552) * x1) - ((x4 * 3.0157) * (-0.015657045 - x3))"
17,0.8966584,"((x1 * (x0 * x0)) - ((x3 * x4) * -1.5506775)) * (1.9478505 - (x1 * -0.034235265))"
19,0.882475,"((((x1 * x0) * x0) - ((x3 * -1.5319569) * x4)) + (x47 * (x16 * 0.08710146))) * 1.9623519"
21,0.8632885,"((((x16 * (x47 + x12)) * 0.08659363) + ((x0 * x0) * x1)) - ((x3 * x4) * -1.536481)) * 1.9579357"
23,0.8536636,"((((x0 * x0) * x1) - ((x3 * -1.5357175) * x4)) + (x16 * ((x47 - (x41 * x1)) * 0.094802834))) * 1.958355"
25,0.8396236,"((x16 * ((x47 - (x41 * x1)) + x12)) * 0.16786216) + ((((x0 * x0) * x1) - (x3 * (x4 * -1.5403908))) * 1.9542989)"
