Complexity,Loss,Equation
1,1.0335984,"-0.010235627"
3,1.0315778,"x7 * 0.047111433"
5,1.0281012,"x20 * (0.05105581 * x21)"
7,1.0274994,"((x21 * x20) * 0.032594595) * 2.2088432"
9,1.0250529,"x4 * ((x17 * (x23 - x49)) * 0.06297664)"
11,1.0218632,"x17 * ((((x23 - x49) - x47) * x4) * 0.059070174)"
13,1.0200598,"(x17 * ((x23 - x49) - (x47 - x20))) * (x4 * 0.059070174)"
15,1.0200597,"((x17 * ((x23 - x49) - (x47 - x20))) * (x4 * 0.81456286)) * 0.07252838"
17,1.0199145,"((x17 * ((2.3454537 - x21) * ((x23 - x49) - x47))) * 0.024483006) * (x4 + -0.08894082)"
19,1.0181917,"x17 * (((0.28166258 - x21) + 2.0637913) * ((((x23 - x49) - (x47 - x20)) * 0.024483006) * x4))"
23,1.0172127,"((x17 * ((x23 - x49) - (x47 - x20))) * x4) * (((x20 * 0.5364024) + ((0.43302688 - x21) + 1.846115)) * 0.024975777)"
31,1.0163211,"((x17 + -0.22053258) * 0.02817169) * (((x27 + -0.7774564) * ((((x21 + x28) + x16) - x14) - 0.3669366)) + (x4 * (((x23 - x49) * 2.2015634) - (x36 - x20))))"
35,1.0160964,"((((x4 * (((x23 - x49) * 1.4348983) - x21)) + ((x27 + -0.22584403) * (x21 + ((x18 + -0.13652897) + ((x19 - -0.20574895) - (x37 * x4)))))) * (x17 + -0.20867899)) * 0.038072597) - 0.011912198"
37,1.0147965,"(x17 + -0.19577013) * ((((x14 + x35) + ((x27 + -0.5576846) * ((x21 + x18) + (((x19 - x15) + (x28 - x47)) - 0.16681597)))) + ((((x23 - x49) * 2.177084) - 0.34903088) * x4)) * 0.029269997)"
