Complexity,Loss,Equation
1,190.2388,"2.896268"
3,148.78357,"x1 * 7.0624514"
5,139.34512,"(x1 + 0.43059912) * 7.138321"
6,90.6904,"x1 * (abs(x0) * 9.916996)"
7,77.55681,"((x1 * 6.271702) * x0) * x0"
9,66.064865,"(x0 * (x1 * (x0 * 6.3584876))) - -3.3932219"
11,61.05961,"((x1 * (x0 * (x0 * 6.3753366))) - -3.4005847) - x5"
12,44.607136,"(((x0 * (x1 * x0)) - abs(x2)) * 6.56258) - -8.636767"
13,40.45524,"(((x1 * x0) * x0) - (-0.5644557 - (x4 * x3))) * 5.55912"
14,39.53471,"((((x0 * (x1 * x0)) - abs(x2)) * 6.5787144) - -8.656904) - x5"
15,39.261932,"(x0 * (x1 * (x0 * 5.9462495))) - ((-0.68021935 - (x3 * x4)) * 4.7007246)"
16,39.124817,"(((x0 * x0) * x1) * 6.467263) + ((9.422103 - x5) - abs(x2 * 7.549995))"
17,33.19006,"(((x0 * x0) * (x1 * 1.6188321)) - ((x5 - (x4 * x3)) + -0.867383)) * 3.7629416"
18,20.243725,"(((x1 * 5.956365) * (x0 * x0)) + 7.419765) - ((abs(x2) - (x4 * x3)) * 5.326029)"
20,15.437088,"((((abs(x2) - (x4 * x3)) * -5.3147173) - -7.4183974) - x5) + ((x0 * (x1 * x0)) * 5.974004)"
22,11.575389,"(((x0 * x0) * (x1 * 1.6498295)) - ((abs(x2 * 1.9996424) + (x5 + -2.4657753)) - (x4 * x3))) * 3.7482505"
24,11.575387,"((x0 * ((x0 * 1.6498383) * x1)) - ((((abs(x2) * 1.9996759) + (1.662868 + x5)) - (x4 * x3)) + -4.1286745)) * 3.7482324"
25,8.464757,"(((x1 * 1.3908777) * (x0 * x0)) - ((sqrt((abs(x2) * 7.2405977) + -0.01787205) + -3.0807836) + (x5 - (x4 * x3)))) * 4.3997984"
