Complexity,Loss,Equation
1,0.9246267,"-0.052846048"
3,0.9167622,"x25 * 0.09431158"
5,0.90843415,"(x25 + x1) * 0.093220636"
7,0.90159,"(x27 + 0.82481813) * (x25 * 0.112853706)"
9,0.8941265,"(x25 * 0.09860887) * (x27 + (x30 + 0.90183204))"
11,0.88656634,"(x1 + ((x27 + (x30 + 0.89857024)) * x25)) * 0.11291568"
13,0.8841943,"(x1 + (((x27 + (x30 + 0.89857024)) * x25) + -0.4276668)) * 0.11291568"
17,0.87766397,"(((((x6 + -1.0539252) + x19) * 0.059637945) * (x19 + x30)) + -0.15506427) * (0.40095544 - x25)"
19,0.866269,"(((((x19 + x30) + x6) * ((x6 + -0.914961) + x19)) * 0.054887403) + -0.19280957) * (0.48168802 - x25)"
22,0.8654133,"log(0.9423715 - (-0.11129006 * x25)) * ((((x6 + x19) + x30) * (-0.4114596 * ((x8 + x19) + -0.7562029))) + 1.2876115)"
24,0.8549566,"((log(0.97123295 - (x25 * -0.08701738)) * -0.47810653) * (((x6 + x19) + x8) + -2.333507)) * ((x19 + x6) + (x30 + 1.6748285))"
26,0.85492057,"(log(0.97174793 - (x25 * -0.08555071)) * (((x19 + x6) + x8) + -2.3320782)) * ((((x19 + 1.1030229) + (x6 + x30)) + 0.5308984) * -0.49211684)"
28,0.8470553,"((((x6 + (x19 + x30)) + 0.7875453) * (((x6 + x5) + ((x8 + -1.2543455) + x19)) * -0.4473391)) + 1.2693835) * log(0.9479213 - (x25 * -0.105066545))"
30,0.84205997,"log(0.9551929 - (x25 * -0.09216474)) * ((((((x19 + x6) + (x30 + 0.8032257)) * (x6 + (x5 + ((x19 + -1.298429) + x8)))) + x32) * -0.53291166) + 1.1988792)"
32,0.8398951,"log(0.9139152 - (x25 * -0.1841512)) * (((((x6 + ((x5 + (x8 + x19)) + -1.2154453)) * ((x6 + x19) + (x30 + 0.83031976))) + (x32 + -0.6768307)) * -0.244999) + 0.5031734)"
34,0.8365478,"log(0.9551929 - (x25 * -0.09216474)) * ((((((x19 + (x6 + x30)) + 0.8032257) * (x6 + (x5 + ((x8 + x19) + -1.298429)))) + (x32 + (-0.82959926 - x2))) * -0.53291166) + 1.1988792)"
