Complexity,Loss,Equation
1,122.41318,"2.235845"
3,102.64011,"x1 * 4.9442573"
5,96.09173,"(x1 - x6) * 3.9349554"
6,70.199715,"(x1 * 7.7406635) * abs(x0)"
7,62.928608,"((x0 * x1) * x0) * 4.818419"
9,54.952053,"(((x0 * x0) * 4.9408736) * x1) - -2.8316011"
11,47.265816,"(((x0 * (x0 * x1)) - x6) + 0.64018655) * 4.5109534"
12,32.693577,"(abs(log(abs(x2))) + (x0 * (x0 * x1))) * 4.832603"
14,25.180313,"(((x0 * x1) * x0) + (abs(log(abs(x2))) - x6)) * 4.533232"
16,23.199564,"x6 + ((((x0 * x0) * x1) + (abs(log(abs(x2))) - x6)) * 4.726097)"
18,18.554773,"((abs(log(abs(x2)) + -0.98087937) + (((x1 * x0) * x0) - x6)) * 4.6574) + -4.560017"
20,16.889088,"(((abs(log(abs(x2)) + -1.3627983) + ((x0 * (x1 * x0)) - x6)) - 1.5640048) * 4.9525447) + x6"
21,16.452164,"((((x0 * x1) * x0) + ((abs(sqrt(0.6979908) - log(abs(x2))) + -0.8176829) - x6)) * 5.0820985) + x6"
22,16.121407,"((((x0 * (x0 * x1)) + (abs(log(abs(x2)) + -0.9079795) - x6)) + -1.0029613) * 4.8680964) + (x6 + 0.33641756)"
23,15.319913,"(x6 + (5.0820985 * ((((x1 * x0) * x0) + -0.8176829) + (abs(log(abs(x2)) - sqrt(0.5477987)) - x6)))) + x6"
24,15.268382,"(((abs(log(abs(x2)) + -0.84088385) - x6) + ((x1 * x0) * (x0 + -0.012805639))) * 5.079425) + (x6 + (x6 + -4.5154066))"
26,15.231617,"((x6 + (-2.9097073 + x6)) + -1.7065673) + ((((((x0 * x0) + 0.037420813) * x1) + abs(log(abs(x2)) + -0.86772335)) - x6) * 5.038729)"
28,15.175532,"(((abs(0.8599586 - log(abs(x2))) - x6) + ((x1 * (x0 * x0)) + -0.9224542)) * 5.073349) + (((x6 + sqrt(abs(x49))) - 0.7605539) + x6)"
29,15.148076,"((((((((x0 * (x1 * x0)) + abs(sqrt(0.6979908) - log(abs(x2)))) + -0.8176829) - x6) * 5.0820985) + x6) + sqrt(abs(x25))) - 1.175994) + x6"
