Complexity,Loss,Equation
1,62.21034,"2.4542813"
3,55.792286,"x5 * -3.3632886"
5,50.55464,"2.2909708 - (x5 * 3.259169)"
7,42.490654,"(0.92135984 - x5) * (x26 + 2.616584)"
9,35.696915,"(1.979105 - x5) * (x28 + (x26 - x5))"
11,30.248219,"(1.979105 - (x40 + x5)) * (x28 + (x26 - x5))"
13,27.443316,"(((x40 * x4) + (x26 + x28)) * 2.8458838) * (0.6817319 - x5)"
15,26.77152,"(1.2625835 - x5) * ((x28 + ((x4 * x40) + (x26 - x5))) * 1.4437178)"
17,21.942076,"-0.78940994 - ((1.6482686 - x40) * ((x5 + -0.92534494) * ((x28 + 1.3172203) - (x26 * -1.2925193))))"
19,20.810541,"-0.03147244 - (((x28 - -1.0170144) - (x26 * -1.0752546)) * (((2.4810019 - x40) * (x5 + -1.0871413)) + 1.0933167))"
21,20.607416,"(x28 - x26) - ((((x28 - -1.3026761) - (x26 * -1.4613872)) * ((1.8084557 - x40) * (x5 + -0.91797787))) + 0.6548066)"
22,20.397585,"((x26 + x28) + 0.85914576) * ((((x38 * x38) + ((sqrt(x25 * x25) - x5) + x10)) - x5) - x40)"
23,20.244535,"(x5 - (((x28 + 1.6767017) - x40) * 0.47778276)) * (2.0499718 - ((x28 + (x26 * ((x16 + 1.9765407) - x40))) + 4.2087607))"
24,19.6124,"((x28 - -1.4291822) + (((((0.3298086 - x5) - x40) * (((x38 * x38) + sqrt(0.3804296)) - x5)) + x10) * x26)) + x10"
25,18.751444,"(((x28 + x28) - x25) + (((((0.40053678 - x5) - x40) * ((0.7125205 - x5) + (x38 * x38))) + x10) * x26)) + x10"
26,18.445122,"(((x10 + (x26 * ((x38 * ((sqrt(x25 * x25) + x38) * ((0.9619441 - x5) - x40))) + x10))) - x5) + 1.7044071) + x28"
28,17.087723,"(x10 + (((x26 * (x10 + ((sqrt(x25 * x25) + x38) * (x38 * ((0.75476986 - x5) - x40))))) - x5) + (x28 + 1.7094414))) * 1.2398092"
29,15.741386,"(((0.7125205 - x5) + ((x28 + x28) - x25)) + (((((0.40053678 - x5) - x40) * ((0.7125205 - x5) + (x38 * x38))) + x10) * x26)) + x10"
31,15.270578,"(((0.7125205 - x5) - x40) + (((x28 + x28) - x25) + (((((0.40053678 - x5) - x40) * ((0.7125205 - x5) + (x38 * x38))) + x10) * x26))) + x10"
33,15.117102,"(((0.7125205 - x5) - x40) + ((((x28 + x28) - x25) + (((((0.40053678 - x5) - x40) * ((0.7125205 - x5) + (x38 * x38))) + x10) * x26)) + x10)) + 0.46127367"
35,14.83483,"((x10 + (((0.46952537 - x5) - x40) * ((sqrt(sqrt(0.38844594)) - x5) + (x38 * x38)))) * x26) + (((x10 + x4) + ((0.38844594 - x5) + (x28 + (x28 - x25)))) + 0.69429815)"
36,14.332145,"(((x10 + (((0.46952537 - x5) - x40) * ((sqrt(0.69429815) - x5) + (x38 * x38)))) * x26) + x10) + (x4 + ((((0.38844594 - x5) - x40) + (x28 + (x28 - x25))) + 0.69429815))"
38,14.16234,"((((0.38844594 - x5) - x40) + ((x28 + x28) - x25)) + (((x26 * (x10 + (((0.46952537 - x5) - x40) * ((sqrt(x25 * x25) - x5) + (x38 * x38))))) + x10) + x4)) + 0.69429815"
39,13.917561,"((x10 + (((0.46952537 - x5) - x40) * ((sqrt(sqrt(x25 * x25)) - x5) + (x38 * x38)))) * x26) + (((x10 + x4) + (((0.38844594 - x5) - x40) + ((x28 + x28) - x25))) + 0.69429815)"
