Complexity,Loss,Equation
1,147.94724,"2.4223623"
3,121.42023,"x1 * 5.788147"
5,114.34322,"(x1 * 5.8988857) - -2.6623514"
6,73.89658,"x1 * (abs(x0) * 9.457892)"
7,59.114372,"(x1 * x0) * (x0 * 6.1524615)"
9,52.883194,"((x0 * (x1 * x0)) + 0.4047777) * 6.1642795"
11,47.091507,"(((6.058936 * x1) * x0) * x0) - log(abs(x2))"
12,37.86259,"((x1 * (x0 * x0)) - (abs(x2) + -1.2080489)) * 6.30967"
13,29.062252,"(x1 * (x0 * (x0 * 6.058936))) - (log(abs(x2)) * 4.2389073)"
15,22.574121,"(((((x1 * x0) * x0) * 1.5224028) - x5) - log(abs(x2))) * 3.9901383"
17,20.829542,"((x0 * ((x1 * x0) * 6.058936)) - (x5 * 2.9415553)) - (log(abs(x2)) * 4.2389073)"
19,20.544312,"(((x0 * (x0 * 6.0888157)) * x1) - (x5 * 2.9172275)) - ((log(abs(x2)) * 4.646728) - 0.048084248)"
25,20.346216,"(((x1 * 0.44297767) + (x0 * ((x1 * 6.2868924) * x0))) - (x5 * 2.9438517)) - (((log(abs(x2)) - 0.00093796774) * 4.6910934) + x1)"
26,19.86876,"(((x18 * -0.45659888) - (x5 * 2.9552083)) + (((x0 * 6.0676365) * x1) * x0)) - (abs(x20) + ((log(abs(x2)) - 0.19576897) * 4.6342216))"
