Complexity,Loss,Equation
1,266.02216,"3.5112228"
3,214.78494,"x1 * 8.03351"
5,203.76692,"(x1 + 0.41750678) * 7.9526987"
6,118.140686,"(abs(x0) * x1) * 10.983078"
7,86.87849,"x1 * ((x0 * 6.0073066) * x0)"
9,71.26958,"(x0 * (x0 * (x1 * 6.061316))) + 3.9528308"
11,29.540466,"((x0 * (x1 * x0)) - log(abs(x2))) * 5.72733"
13,24.767912,"((((x0 * x1) * x0) - log(abs(x2))) * 5.727957) - x5"
15,12.9195595,"(((x0 * x1) * x0) - (log(abs(x2)) - (x3 * x4))) * 5.5731454"
17,8.171191,"(((x0 * (x1 * x0)) - (log(abs(x2)) - (x3 * x4))) * 5.5731454) - x5"
19,5.3076057,"((x0 * ((x0 * 6.0255814) * x1)) - ((log(abs(x2)) - (x4 * x3)) * 4.8381276)) - x5"
20,4.498669,"(((x0 * x1) * 5.9955087) * x0) - (((log(x2 * x2) + x5) - (x3 * x4)) * 2.743412)"
21,2.4065588,"(((x0 * ((x0 * 6.021008) * x1)) - ((log(abs(x2)) - (x3 * x4)) * 4.8447185)) - x5) - x5"
22,1.4749391,"(((x0 * x1) * x0) * 6.0238266) - ((x5 + (log(x2 * x2) - ((x4 * 1.7500107) * x3))) * 2.5485108)"
23,1.404438,"((((x0 * (x0 * (x1 * 6.021008))) - ((log(abs(x2)) - (x4 * x3)) * 4.8447185)) - x5) - x5) - x5"
24,1.2351421,"(x0 * (x0 * (x1 * 6.027267))) - ((((log(x2 * x2) * 0.8242405) + x5) - ((x4 * x3) * 1.4770672)) * 3.0256326)"
26,1.2317705,"(x1 * (x0 * (6.029628 * x0))) - (((x5 + (((-0.012028029 - x3) * x4) * 1.4762397)) + (0.8217121 * log(x2 * x2))) * 3.0275967)"
28,1.220373,"((x1 * (x0 * x0)) * 6.029628) - ((((log(x2 * x2) * 0.8217121) + x5) - (((x4 * x3) - (x12 * -0.026463846)) * 1.4762397)) * 3.0275967)"
30,1.2190464,"(x1 * ((x0 * x0) * 6.029628)) - (((log(x2 * x2) * 0.8217121) + (x5 + (-0.012028029 - (((x4 * x3) - (x12 * -0.026463846)) * 1.4762397)))) * 3.0275967)"
