Complexity,Loss,Equation
1,136.64407,"3.8162389"
3,122.73224,"x1 * 5.3086476"
5,109.833046,"(x1 - -0.69782144) * 5.1523185"
6,81.63793,"(x1 * 8.292678) * abs(x0)"
7,69.33343,"x1 * ((x0 * 5.050237) * x0)"
9,58.01307,"(((x0 * x1) * 4.9551253) * x0) - -3.369221"
11,47.848293,"((((x0 * x1) * x0) - x5) * 4.503304) - -3.3396096"
12,37.986668,"((((x0 * x0) * x1) + 1.4108514) - abs(x2)) * 5.357661"
14,32.464977,"(((((x0 * x0) * x1) - -1.4109278) - abs(x2)) * 5.3575215) - x5"
16,28.851263,"(((x0 * (x1 * x0)) - x5) * 4.536394) - (abs(x2 * -7.208121) + -9.022148)"
18,25.723608,"((((x1 * x0) * (x0 * 1.6661493)) - x5) - (abs(x2 * 2.4690733) + -3.0399673)) * 3.032901"
20,25.22779,"((((x0 * (x0 * (x1 * 1.6181307))) - x5) - (abs(x2 * 2.346797) + -2.9299679)) * 3.116128) + x3"
22,25.032196,"(((((x0 * ((x0 * 1.6662779) * x1)) - x5) - (abs(x2 * 2.4181979) + -2.9987593)) * 3.0365794) + x3) - x32"
23,22.769283,"(5.062012 * (((x0 * x0) * x1) - x5)) - ((-12.268062 + abs((abs(-3.95011 * x2) + -16.280518) * x2)) - x5)"
25,21.740269,"((((x1 * (x0 * 5.040821)) * x0) - x5) - (x5 + (abs(x2 * (abs(x2 * -4.004888) + -16.272238)) + -12.193749))) - x5"
27,21.50586,"((((x0 * x1) * x0) * 5.032109) + (x3 - x5)) - (x5 + (x5 + (abs(x2 * (abs(x2 * 3.879611) + -15.833302)) + -12.021233)))"
28,21.38296,"(((((x1 * (x0 * 5.0088964)) * x0) - x5) + (-3.5641437 - x5)) + abs(abs((abs(x2 * -4.172208) + -17.262224) * x2) + -16.096733)) - x5"
30,21.192818,"(abs(abs((abs(x2 * -3.9846692) + -16.599249) * x2) + (-16.040781 - x3)) + ((((x0 * (x1 * (x0 * 5.0296936))) - x5) - x5) - x5)) + -3.7663774"
