Complexity,Loss,Equation
1,72.89455,"0.29348126"
2,72.251854,"abs(x4)"
3,44.54984,"x2 * -5.056201"
5,39.255386,"(x2 * -4.7410564) - x5"
7,21.655134,"((x0 * x1) - x2) * 4.982405"
9,14.568598,"((x1 * x0) - (x5 + x2)) * 4.2212358"
11,12.632708,"((x1 * x0) - (x2 + (x5 * 0.6246613))) * 4.864567"
13,12.566057,"((x0 * x1) - (x2 + ((x5 * 0.6313787) - 0.05160384))) * 4.814895"
15,12.560129,"(((x1 * x0) * 0.977885) - (((x5 + -0.08303226) * 0.6246502) + x2)) * 4.8646245"
16,12.55962,"(abs(x22) + (((x1 * x0) - (x5 + x2)) * 4.5437264)) + (x5 - 0.5270103)"
18,9.236245,"((abs(x3 + x4) + (((x0 * x1) - (x5 + x2)) * 4.5508513)) + x5) - 0.981615"
