Complexity,Loss,Equation
1,31.539253,"0.3187042"
2,31.418425,"abs(x47)"
3,25.345827,"x1 * 2.5239203"
4,23.280758,"x1 * abs(x0)"
5,15.336669,"(x0 * x0) * x1"
6,13.218378,"(abs(x0) * x1) * 3.8319392"
7,9.504143,"(x1 * 2.0547183) * (x0 * x0)"
9,9.473122,"(x0 * (x1 * (x0 * 2.052279))) + 0.17626777"
11,1.7413298,"((x4 * x3) + (x1 * (x0 * x0))) * 2.160501"
13,0.947147,"(x0 * ((x1 * x0) * 1.9936938)) - ((x3 * -3.0058286) * x4)"
15,0.9415887,"(x1 * (((x0 * x0) * 1.9720904) + 0.09008008)) - ((x4 * -3.0104406) * x3)"
17,0.93734807,"((x0 * (x0 * x1)) - ((x24 * -0.04899974) - ((x3 * 1.5127575) * x4))) * 1.9925559"
19,0.92977184,"(x0 * ((x0 * x1) * 1.9889842)) - ((0.005171414 - x3) * ((x4 * 3.002855) - (x12 * 0.14825016)))"
21,0.92754346,"((x0 * (x1 * x0)) * 1.9950675) - ((0.013017486 - x4) * ((x3 * 3.0113332) - ((x17 - x48) * 0.08942319)))"
22,0.92055064,"((x0 * x0) * (x1 * 1.9889842)) - ((0.005171414 - x3) * ((x4 * 3.002855) - (x12 * abs(x19 * 0.14825016))))"
24,0.9155531,"(((x1 * x0) * x0) * 1.994663) - ((-0.092577755 - ((x4 * 1.9968104) - (abs(x9 * (x19 * -0.20720823)) - x4))) * x3)"
26,0.91534245,"(((x1 * x0) * x0) * 1.9943074) - ((-0.0928021 - ((x4 * 1.9961814) - (abs(x19 * (x9 * 0.20621175)) - x4))) * (x3 - 0.0049391235))"
27,0.9090927,"((x0 * x0) * (x1 * 1.995167)) - ((0.06642442 - ((x4 * 1.9926642) - (((abs(x23) - abs(x19 * x9)) * -0.17676961) - x4))) * x3)"
29,0.90876174,"((x1 * 1.9946855) * (x0 * x0)) - ((0.005650991 - x3) * (((x4 * 3.9951758) - ((abs(x26) - (abs(x9 * x19) + 0.44820854)) * -0.16960558)) - x4))"
