Complexity,Loss,Equation
1,147.3403,"4.190756"
3,139.65614,"x1 - -4.121609"
4,133.83194,"abs(x0 * 5.604754)"
5,121.44476,"(x0 * 3.4085982) * x0"
6,86.97416,"x1 * (abs(x0) * 9.222299)"
7,64.61612,"(x0 * (x1 * x0)) * 5.3910193"
9,54.77518,"((x0 * x0) * (x1 * 5.209044)) - -3.1551738"
11,47.17779,"((((x0 * x1) * x0) + 0.70337194) - x6) * 4.7488008"
12,36.823944,"7.191553 - (((x0 * (x1 * x0)) - abs(x2)) * -5.1442647)"
14,29.725649,"7.088115 - ((((x0 * x1) * x0) - (x6 + abs(x2))) * -4.934048)"
16,27.133535,"7.191553 - ((((x0 * (x1 * x0)) - (abs(x2) + x6)) * -5.1442647) - x6)"
18,25.609713,"(7.5410953 + x3) - ((-5.2465644 * (((x0 * x0) * x1) - (x6 + abs(x2)))) - x6)"
20,24.42722,"(7.2718277 - ((((x0 * x0) * x1) - (x6 + abs(x2))) * -5.3230834)) + (x3 + (x6 + x6))"
21,24.265162,"(x3 + 8.283436) - (abs(x2) + (((((x0 * x0) * x1) - (x6 + abs(x2))) * -5.054789) - x6))"
22,23.817516,"(x3 - ((-5.1883106 * ((x1 * (x0 * x0)) - (abs(x2) + x6))) + (log(abs(x2)) - -0.5296704))) + 7.522616"
23,23.465443,"7.5410953 + (x3 - ((abs(x2) - x6) + ((((x0 * (x0 * x1)) - (x6 + abs(x2))) * -5.2465644) - x6)))"
24,20.38271,"(x3 - (((((x1 * (x0 * x0)) - (abs(x2) + x6)) * -4.9781275) + (log(abs(x2)) - x6)) - -0.36867628)) + 6.760152"
26,19.932917,"(7.522616 - ((log(abs(x2)) - x6) + ((((x0 * (x1 * x0)) - (x6 + abs(x2))) * -5.1883106) - x9))) + (x3 - 1.080356)"
28,19.055542,"(((7.522616 - ((log(abs(x2)) - x6) + (((((x0 * x1) * x0) - (x6 + abs(x2))) * -5.1883106) - x9))) + x3) - 1.080356) + x6"
30,18.64992,"((x3 + 7.522616) - ((((((x0 * (x0 * x1)) - (x6 + abs(x2))) * -5.1883106) + log(abs(x2))) + log(abs(x2))) - x6)) - (1.4614145 + -0.4166354)"
