Complexity,Loss,Equation
1,158.06587,"2.2288678"
3,124.39482,"x1 * 6.202117"
5,112.80311,"(x1 - x5) * 4.905042"
6,76.95598,"x1 * (abs(x0) * 9.404132)"
7,66.41139,"x1 * (x0 * (6.2339272 * x0))"
9,59.13722,"((x0 * (x0 * x1)) * 6.31487) + 2.7001157"
11,33.962982,"((x0 * (x1 * x0)) - log(abs(x2))) * 5.9310427"
13,28.900782,"(((x0 * (x1 * x0)) - log(abs(x2))) * 5.885371) - x5"
15,27.158323,"((((x0 * x0) * x1) - (0.7948498 * log(abs(x2)))) * 6.3617783) - x5"
16,19.654074,"((((x1 * (x0 * x0)) - abs(x2)) + (x4 * x3)) - -1.3002917) * 5.8284473"
18,15.040782,"(((((x3 * x4) + (x0 * (x0 * x1))) - abs(x2)) - -1.3038623) * 5.7767787) - x5"
19,15.040781,"((((((x0 * x1) * x0) - abs(abs(x2))) + (x4 * x3)) - -1.303844) * 5.776368) - x5"
20,10.332633,"((((((x0 * (x1 * x0)) - abs(x2)) * 1.7188634) + (x3 * x4)) - -2.179857) - x5) * 3.621884"
22,9.046618,"(((1.4373589 * ((x0 * (x1 * x0)) - abs(x2))) - (-1.8130561 - (x4 * x3))) - (x5 * 0.6372942)) * 4.364076"
24,9.014078,"((((((x1 * (x0 * x0)) - abs(x2)) * 1.4257063) - ((-0.04166641 - x4) * x3)) - (x5 * 0.637668)) * 4.3795943) + 7.92603"
28,8.89747,"((((((x0 * x1) * x0) - abs(x2)) * (((x2 * x2) * -0.021901187) + 1.4656718)) - (-1.812707 - (x4 * x3))) - (x5 * 0.63720316)) * 4.3647666"
