Complexity,Loss,Equation
1,103.64611,"7.7692633"
3,93.785164,"7.7398663 - x1"
4,61.22619,"abs(x0 * 10.263902)"
5,60.336212,"x0 * (x0 * 5.9801774)"
6,44.855896,"(abs(x0) - x1) * 7.5941987"
7,32.393364,"(x1 - (x0 * x0)) * -5.719367"
9,26.931656,"(0.5352482 - (x1 - (x0 * x0))) * 5.044978"
10,14.228959,"(((x0 * x0) + abs(x2)) - x1) * 4.770905"
12,8.312212,"(((x0 * x0) - x1) - (x3 - abs(x2))) * 4.5549917"
14,6.330384,"((((x0 * x0) - x1) - (x3 - abs(x2))) * 4.8694224) + x3"
16,5.052827,"((((x0 * x0) - x1) - (x3 - abs(x2))) * 4.6872606) + (x3 + x4)"
18,4.5954785,"((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.147812) + ((x3 * 2.2095222) + -1.337047)"
20,3.597983,"(x3 + (x4 + ((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.160222))) - (1.3942205 - x3)"
22,3.587127,"(x4 + (((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.113098) + (x3 - 1.5095904))) + (x3 + 0.22971027)"
23,3.1681,"(((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.113102) + ((x4 + x3) - (1.9063282 - x3))) + abs(x2)"
25,3.1425753,"((((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.113102) + x4) + (abs(x2) + (x3 - (1.9063282 - x3)))) - 0.15943168"
26,3.1116843,"(((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.0288277) + (((x3 + abs(x2)) - abs(3.2612448 - x3)) + x4)) + 1.348391"
27,3.1009083,"abs(x2) + ((((x4 + x3) + ((((x0 * x0) - x1) - (x3 - abs(x2))) * 5.0553665)) - ((x3 * -1.1161281) + 2.6654735)) + 0.69603586)"
