Complexity,Loss,Equation
1,118.314995,"3.0612469"
3,109.82853,"x1 * 4.251838"
5,100.231384,"3.097952 - (x1 * -4.2791367)"
6,81.25411,"(abs(x0) * x1) * 7.156988"
7,73.71228,"((x1 * x0) * x0) * 4.8530993"
8,70.77436,"((abs(x0) * x1) * 7.2445474) + 3.2382157"
9,62.66635,"(((x0 * x1) * x0) * 4.9310365) + 3.325663"
11,57.230015,"(-0.851297 - ((abs(x0) * x1) - abs(x2))) * -7.0172997"
12,44.03707,"((((x0 * x0) * x1) - abs(x2)) + 1.4527155) * 5.287069"
14,39.43477,"((((x0 * (x1 * x0)) + 1.4489957) - abs(x2)) * 5.3000617) - x5"
16,39.08372,"(x40 + (((((x0 * x0) * x1) + 1.4390086) - abs(x2)) * 5.3261766)) - x5"
17,36.15755,"((((((x1 * x0) * x0) + 1.4794492) - abs(abs(x2))) * 2.0524676) - x5) * 2.5326457"
20,32.72801,"(((((x0 * (x1 * x0)) + 0.83381677) - abs(x2)) + abs(1.2014352 - abs(x2))) * 5.278533) - x5"
