Complexity,Loss,Equation
1,176.405,"3.0537179"
3,146.46725,"x1 * 6.16561"
5,138.23337,"(x1 + 0.47196448) * 6.082096"
6,88.798225,"(abs(x0) * x1) * 9.65377"
7,70.68636,"(x1 * 5.974243) * (x0 * x0)"
9,62.300457,"(x0 * ((x1 * x0) * 5.950405)) - -2.8959813"
11,31.691856,"((x0 * (x0 * x1)) - log(abs(x2))) * 5.6151714"
13,27.103216,"(((x1 * (x0 * x0)) - log(abs(x2))) * 5.6289926) - x5"
15,24.352257,"(((((x0 * x0) * x1) - log(abs(x2))) * 5.621192) - x5) - x5"
16,22.463833,"((((x1 * (x0 * x0)) * 2.3594806) - log(x2 * x2)) - x5) * 2.544379"
18,22.210854,"((((x1 * (x0 * x0)) * 2.4319074) - log(x2 * x2)) - (x5 * 1.227468)) * 2.4737086"
20,21.98177,"(((((x0 * x1) + -0.081586905) * (x0 * 2.4351273)) - log(x2 * x2)) - (x5 * 1.2369591)) * 2.4617033"
21,21.728436,"(2.5307887 * (((((x1 * x0) * x0) * 2.3748276) - log(x2 * x2)) - x5)) + (abs(x39) * x31)"
23,21.473156,"(2.5307887 * (((((x1 * x0) * 2.3748276) * x0) - log(x2 * x2)) - (x5 * 1.2159863))) + (abs(x39) * x31)"
25,20.854282,"(abs(x39 * x4) * x31) + ((((x0 * (x1 * (x0 * 2.404359))) - log(x2 * x2)) - (x5 * 1.2109046)) * 2.5087264)"
27,20.679457,"(((((((x1 * 2.4501684) * x0) + -0.16742067) * x0) - log(x2 * x2)) * 2.4538558) - (x5 * 3.0416317)) + (x31 * abs(x39 * x4))"
29,20.580198,"(((((((x0 * x1) * 2.450507) + -0.16967982) * x0) - log(x2 * x2)) * 2.4544573) - (x5 * 3.0497043)) + (abs((-0.2033518 - x39) * x4) * x31)"
