Complexity,Loss,Equation
1,5.904402,"x5"
3,4.3485723,"x2 + x4"
5,3.4445503,"x1 + (x2 + x4)"
7,2.586875,"((x1 + x2) + x4) + x0"
9,1.8099166,"(x1 + (x2 + x4)) + (x3 + x5)"
11,1.0320426,"((x1 + (x0 + x2)) + x4) + (x3 + x5)"
13,1.0196849,"(x2 + (x0 * 0.8881427)) + (x4 + (x1 + (x3 + x5)))"
15,1.0153339,"((((x5 + x3) * 0.94993556) + (x4 + x2)) + (x0 * 0.8908387)) + x1"
17,1.0109106,"(x0 * 0.8887224) + (x1 + ((x4 + ((x2 + x3) + x5)) - (x30 * -0.09470402)))"
18,1.0068219,"(((x4 + x2) + (x3 + x5)) - ((square(x5) * x0) * 0.090719305)) + (x0 + x1)"
