Complexity,Loss,Equation
1,132.62625,"2.8638473"
3,115.91925,"x1 * 5.049515"
5,108.71408,"(x1 * 4.952433) - -2.6860638"
6,80.40233,"abs(x0) * (x1 * 8.376958)"
7,71.65828,"((x1 * x0) * x0) * 5.5694017"
9,63.63483,"((x1 * 5.5625257) * (x0 * x0)) + 2.832337"
11,49.583317,"((x4 * x3) + (x0 * (x0 * x1))) * 5.1194353"
12,45.936314,"(((x0 * (x0 * x1)) + 1.2887172) - abs(x2)) * 6.007977"
13,41.307926,"((x3 * x4) + ((x0 * (x0 * x1)) + 0.5616637)) * 5.1212993"
14,40.57478,"((((x0 * x0) * x1) + (1.2980012 - abs(x2))) * 6.0150304) - x5"
15,36.576164,"((((x1 * x0) * x0) - (-0.5746677 - (x3 * x4))) * 5.109722) - x5"
16,21.537674,"((((x0 * x0) * x1) + 1.3319957) - (abs(x2) - (x3 * x4))) * 5.5946927"
18,19.555273,"((((x1 * (x0 * x0)) + 1.2866595) - abs(x2)) * 6.1120367) - (x3 * (x4 * -4.58437))"
20,13.420782,"((((x1 * (x0 * x0)) + 1.3201141) - abs(x2)) * 6.115437) - ((x5 - (x4 * x3)) * 3.6022408)"
22,11.339592,"((((x0 * (x1 * x0)) + 1.310891) - abs(x2)) * 6.1291018) - ((x5 - ((x3 * 1.7110052) * x4)) * 2.6373494)"
24,11.33959,"(((((((x0 * (x0 * x1)) + 1.5048975) - abs(x2)) * 2.3241205) - 0.45094752) - (x4 * (x3 * -1.7111853))) - x5) * 2.6371539"
25,9.556105,"((((((x1 * x0) * x0) + 1.1324478) - abs(x2)) * 5.784334) - ((x5 - (x3 * x4)) * 3.716823)) - log(abs(abs(x2)))"
26,7.1282144,"((((((x1 * x0) * x0) + 1.1324478) - abs(x2)) * 5.784334) - ((x5 - (x3 * x4)) * 3.716823)) - log(abs(x2 * x2))"
27,7.128214,"(((((x1 * (x0 * x0)) + 1.0156333) - abs(x2)) * 5.7843385) - ((x5 - (x3 * x4)) * 3.7168071)) + (0.675597 - log(x2 * x2))"
30,6.905136,"((((((((x1 * (x0 * x0)) + 0.64599675) - abs(x2)) * 3.6359797) - ((x5 - (x4 * x3)) * 2.326499)) + 1.9102348) - log(abs(x2))) * 1.5651399) + x5"
