Complexity,Loss,Equation
1,169.20401,"2.8248734"
3,137.24103,"x1 * 6.427042"
5,130.54294,"(x1 + 0.4093337) * 6.3274736"
6,80.234665,"x1 * abs(x0 * -10.036615)"
7,68.56892,"(x0 * (x0 * x1)) * 6.3183765"
9,62.209213,"(x0 * (x0 * (x1 * 6.2736535))) + 2.5226333"
11,39.681892,"(((x0 * x0) * x1) - log(abs(x2))) * 5.701072"
12,39.321926,"((x0 * (x1 * x0)) - log(sqrt(abs(x2)))) * 6.674924"
13,34.348892,"(((x0 * (x0 * x1)) - log(abs(x2))) * 5.6849566) - x5"
14,34.29757,"((((x1 * x0) * x0) - log(sqrt(abs(x2)))) * 6.648214) - x5"
15,31.00669,"(((((x0 * x0) * x1) - log(abs(x2))) * 5.6849566) - x5) - x5"
16,27.665998,"((x0 * (x1 * 6.2467475)) * x0) - ((x5 + log(x2 * x2)) * 2.4195414)"
17,12.828352,"((x4 * x3) + ((log(abs(x2)) * -0.8937868) + ((x0 * x1) * x0))) * 5.5852504"
19,7.678759,"(((x0 * (x1 * x0)) + ((x4 * x3) + (log(abs(x2)) * -0.9006137))) * 5.5595417) - x5"
21,3.3273323,"((log(abs(x2)) * -0.91510534) + (((x0 * (x1 * x0)) + (x4 * x3)) - (x5 * 0.5618045))) * 5.506122"
22,3.327332,"((((log(abs(abs(x2))) * -0.91510534) + ((x0 * x1) * x0)) + (x4 * x3)) - (x5 * 0.5618045)) * 5.506122"
23,2.388466,"(x3 * (4.467748 * x4)) + (((((log(abs(x2)) * -0.81480986) + ((x1 * x0) * x0)) * 6.068238) - x5) - x5)"
25,1.2828822,"(x3 * (x4 * 4.459451)) + ((((((x0 * (x0 * x1)) + (log(abs(x2)) * -0.82272875)) * 6.032705) - x5) - x5) - x5)"
27,1.2811515,"(x3 * ((x4 * 4.459451) + 0.04055493)) + ((((((x0 * (x0 * x1)) + (log(abs(x2)) * -0.82272875)) * 6.032705) - x5) - x5) - x5)"
29,1.2807212,"(((((log(abs(x2)) * -0.82407707) + (x0 * (x1 * x0))) * 6.0331173) - x5) + ((x3 * ((x4 - -0.008895986) * 4.459962)) - x5)) - (x5 - -0.023337506)"
