Complexity,Loss,Equation
1,100.08858,"x0"
2,98.855515,"abs(x37)"
3,90.479454,"x0 * 4.09105"
4,86.78005,"abs(x37) * 4.2896385"
5,77.53004,"(x44 * 4.2922683) * x0"
6,72.24162,"(abs(x31) * x0) * 5.802217"
7,49.55745,"((x0 * x0) * 4.6515965) * x1"
9,42.547707,"(x0 * ((x0 * x1) * 4.645458)) - -2.6475134"
11,37.75665,"((((x1 * 4.7671556) * x0) * x0) - x6) - -2.7218678"
13,34.12885,"((((x0 * x1) * x0) * 4.7348785) - (x2 * x2)) + 3.6208532"
15,32.42591,"x29 + (((x6 * -2.9552834) - ((x0 * x1) * (-5.233916 * x0))) - -2.6787114)"
17,30.05835,"(x29 + ((x6 * -2.9402616) - (((x1 * (x0 * -5.3096514)) * x0) + x1))) - -2.9206073"
19,29.104214,"(x29 + ((x6 * -2.8164449) - (((x1 * -5.271499) * (x0 * x0)) + x1))) - (x38 + -2.8814662)"
21,28.243786,"(x29 + ((x6 * -2.9552834) - ((x0 * ((x15 + ((x1 * -5.233916) * x0)) - 1.4155309)) + x1))) - -2.6787114"
23,27.10885,"(x29 + (((x6 * -2.9552834) - ((x0 * (x15 + ((x1 * (-5.233916 * x0)) - 1.4155309))) + x1)) - -2.6787114)) - x42"
24,23.318525,"((x29 - (((x6 * 2.9743984) - 3.398982) + (((((x1 * x0) * -4.53325) - x44) + -0.87330216) * x0))) - x15) - abs(x2)"
30,22.606693,"(((x29 - ((0.6196464 - ((1.5028254 - x6) * 2.583332)) + ((-0.9996117 + (x1 * ((x0 * -4.6513386) - abs(x2)))) * x0))) - x15) - abs(x2)) - abs(x2)"
