Complexity,Loss,Equation
1,121.430405,"4.191226"
3,113.27792,"x1 + 4.1592503"
5,88.12244,"log(abs(x2)) * -5.110923"
7,65.49786,"(x1 - log(abs(x2))) * 5.0146093"
9,57.730568,"(x1 - (x5 + log(abs(x2)))) * 4.4467745"
10,43.28313,"((abs(x0) * x1) - log(abs(x2))) * 5.924206"
11,28.530678,"((x1 * (x0 * x0)) - log(abs(x2))) * 5.4807253"
13,21.449112,"((((x1 * x0) * x0) - log(abs(x2))) - x5) * 4.9578648"
15,17.32807,"(x5 * -3.2316637) + (((x1 * (x0 * x0)) - log(abs(x2))) * 5.466857)"
17,11.8427,"(((x4 * x3) + (x0 * (x0 * x1))) * 5.573732) - (log(abs(x2)) * 4.985173)"
19,11.6478615,"((log(abs(x2)) * -3.3756287) - x5) + ((((x0 * x0) * x1) + (x3 * x4)) * 5.5277767)"
21,2.5779648,"(((x3 * x4) + (x0 * (x0 * x1))) * 5.4915953) - ((x5 * 2.9413674) - (log(abs(x2)) * -4.980303))"
23,2.5769145,"(((x3 * x4) + (x1 * (x0 * x0))) * 5.492997) + (-0.03741328 - ((x5 * 2.9435897) - (log(abs(x2)) * -4.993415)))"
25,2.4466686,"(-0.10414976 - ((x5 * 2.9419334) - (log(abs(x2)) * -5.0003414))) + (((((x0 * x0) + 0.07839993) * x1) + (x3 * x4)) * 5.360513)"
27,2.4287486,"(((((x1 - -0.015265979) * ((x0 * x0) + 0.078390546)) + (x4 * x3)) * 5.360616) - 0.12362127) - ((x5 * 2.9418285) - (log(abs(x2)) * -4.999949))"
29,2.4287477,"(0.22721058 - ((x5 * 2.9419334) - ((log(abs(x2)) * -5.0003414) - 0.35136303))) + ((((x1 - -0.015328816) * ((x0 * x0) + 0.07839993)) + (x4 * x3)) * 5.360513)"
