Complexity,Loss,Equation
1,143.98332,"3.3937829"
3,129.3501,"x1 * 4.9493437"
5,116.68502,"(x1 * 5.059195) + 3.5607781"
6,91.35685,"abs(x0) * (x1 * 8.186412)"
7,79.26675,"((x0 * 5.8593307) * x0) * x1"
8,77.60557,"((x1 * abs(x0)) - -0.44529316) * 8.332634"
9,65.844124,"((x0 * (x0 * x1)) * 5.934891) - -3.665261"
11,60.36935,"(((x0 * (x0 * 5.9561133)) * x1) - -3.661089) - x5"
12,60.176384,"(((x0 * x0) * x1) * 5.92179) - (abs(x2) - 4.450545)"
13,55.94542,"(x0 * ((x1 * 5.999102) * x0)) + ((1.2106081 - x5) * 3.0168173)"
14,42.35174,"(x0 * ((x0 * x1) * 5.8334603)) - (abs(x2 * 7.755341) - 9.754496)"
15,34.890102,"((x1 * 5.8511415) * (x0 * x0)) - ((sqrt(abs(x2)) * 15.195906) + -15.928273)"
17,29.415901,"(((x0 * 5.8723736) * (x1 * x0)) - (x5 + (sqrt(abs(x2)) * 15.194568))) - -15.922668"
19,26.117004,"((((x1 * (x0 * 5.893729)) * x0) - (x5 + x5)) + (sqrt(abs(x2)) * -15.19654)) - -15.920169"
21,24.993418,"(x1 * ((x0 * 5.914588) * x0)) - (((x5 + (sqrt(abs(x2)) * 15.197111)) + (x5 + x5)) - 15.9163475)"
23,24.38901,"((x0 * (x0 * 5.948825)) * x1) - (((abs(x2) - 0.92478776) * (14.8743515 - abs(x2 * 5.622018))) - (x5 * -3.145721))"
25,24.388876,"(((x0 * (x0 * x1)) * 5.948695) - (abs(x2 * (20.120548 - abs(x2 * -5.640739))) - (13.770463 - x5))) - (x5 * 2.1458335)"
27,24.102789,"((x0 * (x0 * x1)) * 5.9621058) - (((((20.421522 - abs(x2 * -5.7622414)) * abs(x2)) - 13.863982) - (x5 * (-3.195335 - x12))) + -0.024995772)"
