Complexity,Loss,Equation
1,113.15276,"2.4426208"
3,97.45205,"x1 * 4.5566635"
5,90.29142,"(x1 - -0.5715279) * 4.6876044"
6,66.77289,"(abs(x0) * x1) * 7.1093597"
7,59.430836,"(x0 * 4.6805744) * (x0 * x1)"
8,58.28926,"(x1 * (abs(x0) * 7.2937984)) - -2.9185798"
9,50.466167,"(x1 * (x0 * (x0 * 4.808633))) - -3.001516"
11,45.979206,"((((x0 * x0) * x1) * 4.8226466) - x5) + 2.945461"
12,35.902985,"((x0 * (x1 * x0)) - (abs(x2) - 1.4468817)) * 4.92922"
14,31.002916,"((((x0 * x1) * x0) - (abs(x2) - 1.432747)) * 4.9541593) - x5"
16,28.122114,"(((((x1 * x0) * x0) - (abs(x2) - 1.418774)) * 4.9789104) - x5) - x5"
17,23.54199,"((((x0 * x0) + 0.5532531) * x1) - (log(abs(x2)) + x5)) * (3.1157699 + 0.7342208)"
19,22.593248,"(((((x1 * ((x0 + 0.023450434) * x0)) - log(abs(x2))) * 4.7864094) - 0.6324098) + 0.9483253) - x5"
21,19.310982,"(((((x1 * ((x0 + 0.025511649) * x0)) - log(abs(x2))) * 4.821853) - (x5 + -0.06545891)) + 0.19737585) - x5"
28,18.898952,"(((x0 * x1) * x0) * 4.787531) + ((((((log(abs(x2)) * -1.9448525) - log(abs(x2))) - log(abs(x2))) - x5) * abs(1.3784207)) - x5)"
30,18.533367,"(((x0 * x1) * (x0 * 4.787531)) + ((((((log(abs(x2)) * -1.9448525) - log(abs(x2))) - log(abs(x2))) - x5) * abs(1.4183252)) - x5)) - x5"
