Complexity,Loss,Equation
1,66.01716,"-0.0096258335"
3,42.355198,"x1 * -4.9968343"
5,20.688824,"(x0 - x1) * 4.9683566"
7,14.384671,"((x0 - x1) - x3) * 4.0077896"
9,7.263632,"((x2 + (x0 - x1)) - x3) * 4.0077896"
11,6.3725924,"((((x0 - x3) + x2) - x1) * 4.4710317) + x3"
13,5.0161047,"(((((x0 - x3) + x2) - x1) * 4.4710317) + x4) + x3"
15,3.2384646,"(x4 - x2) + (x3 + ((((x0 - x3) + x2) - x1) * 4.508002))"
17,2.187558,"((x4 - x2) + x3) + (((((x0 - x3) + x2) - x1) * 4.4710317) - x5)"
19,1.6682038,"x4 + ((((x3 + (3.4711554 * ((x2 - x3) + (x0 - x1)))) - x2) * 1.3323747) - x5)"
23,1.2480993,"(x4 + 0.7255352) + (((((x3 + ((((x0 - x1) + x2) - x3) * 2.5377142)) - 0.39012256) - x2) * 1.9506158) - x5)"
25,1.2456144,"(x4 + x0) + (((((x2 * 2.976094) + ((((x0 - (x3 * 0.7474008)) - x1) + 0.12622689) * 3.975461)) - x1) - 0.5394633) - x5)"
27,1.2446098,"((((x0 * 4.9469414) - x5) + (x3 + x13)) + ((((((x2 + -0.012733588) * 0.74644595) - x3) - x1) * 3.9864497) - x1)) + (x4 - x13)"
