Complexity,Loss,Equation
1,153.49547,"3.8099527"
3,133.79527,"x1 * 6.2146826"
5,117.12467,"log(abs(x2)) * -5.204344"
6,87.07191,"(abs(x0) * 9.3977785) * x1"
7,77.530426,"x0 * ((x0 * x1) * 5.8741384)"
8,74.22982,"(abs(x0 * 9.3011875) * x1) + 3.5847375"
9,65.60114,"(x0 * ((x0 * x1) * 5.793714)) + 3.4565122"
11,28.948988,"(((x1 * x0) * x0) - log(abs(x2))) * 5.522379"
13,24.713982,"(((x0 * (x1 * x0)) - log(abs(x2))) * 5.514323) - x5"
15,11.602859,"(((x3 * x4) - log(abs(x2))) + ((x1 * x0) * x0)) * 5.3853083"
16,11.602857,"(((x0 * x0) * x1) + ((x4 * x3) - log(abs(abs(x2))))) * 5.385306"
17,6.9993606,"((((x4 * x3) + (x0 * (x0 * x1))) - log(abs(x2))) * 5.3848267) - x5"
19,3.3651042,"((x3 * x4) + ((((x0 * (x0 * x1)) - log(abs(x2))) * 1.4989651) - x5)) * 3.709196"
21,2.8092825,"(((x3 * x4) + ((((x0 * (x0 * x1)) - log(abs(x2))) * 1.4989651) - x5)) * 3.709196) + x5"
23,2.2557743,"(((x4 + (x4 * 0.50871134)) * x3) + (((((x1 * x0) * x0) - log(abs(x2))) * 1.8995566) - x5)) * 2.936868"
24,1.9890753,"(((((x3 * x4) + ((x0 * (x0 * x1)) - log(abs(x2)))) * 1.7177559) - x5) * 2.9806232) + (abs(x0) * x1)"
25,1.3849343,"(((((((x0 * x0) * x1) - log(abs(x2))) + (x4 * x3)) * 1.6295636) - x5) * 3.0102308) + (x0 * (x0 * x1))"
27,1.3248932,"((((((x4 * x3) - log(abs(x2))) + ((x0 * x1) * x0)) * 1.5935527) - x5) * 3.0185647) + (((x1 * 1.2067628) * x0) * x0)"
