Complexity,Loss,Equation
1,142.54929,"2.8367414"
3,123.45237,"x1 * 5.1267295"
5,114.73007,"(x1 * 5.18874) - -2.9536185"
6,75.54025,"(abs(x0) * x1) * 8.144897"
7,60.587997,"x0 * ((x1 * x0) * 4.9626822)"
9,49.0855,"3.3972108 - (x0 * ((x0 * -5.0656962) * x1))"
11,44.64208,"(((x1 * (x0 * 5.086147)) * x0) - x5) + 3.4262002"
12,31.463787,"(((x1 * (x0 * x0)) - abs(x2)) * 5.2114997) + 7.6229796"
14,30.143604,"((x1 * (x0 * (x0 * 0.72935855))) + (1.301644 - abs(x2))) * 6.9092035"
16,28.512154,"(x4 * x3) + ((((x0 * (x0 * x1)) + 1.4939533) - abs(x2)) * 4.5933022)"
18,28.128765,"(((((x0 * (x0 * 1.2214468)) * x1) + 1.6162466) - abs(x2)) + (x4 * x3)) * 3.9687164"
20,18.180262,"(((x3 * x4) + (((x0 * (x0 * x1)) - abs(x2)) * 5.2715945)) - (x5 * 2.9257596)) + 7.7150955"
24,16.432583,"((((x3 * x4) + ((((x1 * x0) * x0) - (abs(x2) * 1.7581944)) + 1.331202)) * 4.422839) - (x5 * 2.9851544)) + 3.616752"
26,15.476944,"(((((x3 * x4) + (((((x0 * x0) * x1) - abs(x2)) * 1.8935639) + 1.7088104)) * 2.7379355) + 0.8422076) - (x5 * 2.9301834)) + 2.047506"
